scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,env_amr_q_fdr,partial_env_amr_q_fdr,abs_env_amr_rho,abs_partial_env_amr_rho,loo_label,loo_rank
all_years,sediment,fluoroquinolones,E. coli | Levofloxacin,milk_output_2024,23,3,950,128,2,2007,2025,-0.11956521739130437,0.5868591882350056,-0.06126482213438735,0.781249270365404,0.02586217895452839,0.2654973649538867,-0.10573122529644267,0.6311269024565604,0.6630434782608695,5.643481284800129e-4,TRUE,1,0.7024793388429751,Guangdong,0.9777031012917952,0.9783534440814464,0.11956521739130437,0.06126482213438735,stable,0
all_years,sediment,fluoroquinolones,S. aureus | Levofloxacin,grp_2024,23,3,950,128,2,2007,2025,-0.08300395256916997,0.7065268792142227,0.05335968379446641,0.8089311975158359,0.02586217895452839,0.2654973649538867,-0.32707509881422925,0.12766439967393878,0.5306324110671937,0.00918929348235332,TRUE,0.9565217391304348,1.7278911564625852,Qinghai,0.986382660126367,0.9839482303587244,0.08300395256916997,0.05335968379446641,stable,0
all_years,sediment,fluoroquinolones,A. baumannii | Ciprofloxacin,urban_env_infra_investment_2024,23,3,950,128,2,2007,2025,-0.07806324110671936,0.7233078775886131,0.04347826086956521,0.8438440075057314,0.02586217895452839,0.2654973649538867,-0.3616600790513834,0.08994509168798827,0.5207509881422925,0.01084303263686011,TRUE,0.9565217391304348,1.8426763110307425,Qinghai,0.986382660126367,0.9839482303587244,0.07806324110671936,0.04347826086956521,stable,0
all_years,sediment,fluoroquinolones,K. pneumoniae | Ciprofloxacin,grp_2024,23,3,950,128,2,2007,2025,-0.05830039525691699,0.7916018249847689,0.06521739130434782,0.7675018255842943,0.02586217895452839,0.2654973649538867,-0.32707509881422925,0.12766439967393878,0.658102766798419,6.413306692101036e-4,TRUE,0.782608695652174,2.457627118644069,Qinghai,0.986382660126367,0.9770708545330872,0.05830039525691699,0.06521739130434782,unstable,1
all_years,sediment,tetracyclines,A. baumannii | Tigecycline,sewage_disposal_capacity_2024,23,3,693,129,2,2004,2025,-0.05683222313356191,0.7967418194921412,-0.03260869565217391,0.8825767602472698,0.06310630550908343,0.17629345855989417,-0.1966889113665882,0.3683784798353149,0.5237154150197628,0.01032307550507023,TRUE,0.9130434782608696,2.013700388882765,Jiangsu,0.986382660126367,0.9839482303587244,0.05683222313356191,0.03260869565217391,unstable,1
all_years,sludge,fluoroquinolones,K. pneumoniae | Levofloxacin,sewage_disposal_capacity_2024,16,3,149,31,2,2005,2017,0.4474196824641997,0.08225955430566029,0.1676470588235294,0.5348568245819434,0.06923543109736396,0.25696039035591295,0.41334467353480697,0.11152120896786284,0.8058823529411765,1.6384666473672643e-4,TRUE,1,0.36185986938898435,Shanghai,0.8679810523175701,0.9595063759323308,0.4474196824641997,0.1676470588235294,stable,0
all_years,sludge,fluoroquinolones,K. pneumoniae | Ciprofloxacin,sewage_disposal_capacity_2024,16,3,149,31,2,2005,2017,0.4118631514074422,0.11293919792124964,0.08529411764705883,0.7534650694747833,0.06923543109736396,0.25696039035591295,0.41334467353480697,0.11152120896786284,0.8382352941176471,5.010342100683506e-5,TRUE,1,0.3750001169649763,Shanghai,0.8807301427903083,0.9770604645362037,0.4118631514074422,0.08529411764705883,stable,0
all_years,sludge,fluoroquinolones,P. aeruginosa | Levofloxacin,sewage_disposal_capacity_2024,16,3,149,31,2,2005,2017,0.22370984123209983,0.4049094017983262,-0.10294117647058824,0.7044103818167704,0.06923543109736396,0.25696039035591295,0.41334467353480697,0.11152120896786284,0.6205882352941177,0.01031351554967767,TRUE,1,0.6182099624504402,Shanghai,0.9624791247867356,0.9735149286785508,0.22370984123209983,0.10294117647058824,stable,0
all_years,sludge,fluoroquinolones,E. coli | Ciprofloxacin,milk_output_2024,16,3,149,31,2,2005,2017,-0.21926527485000516,0.41454791887207454,-0.18823529411764703,0.4850866091454683,0.06923543109736396,0.25696039035591295,-0.3022305139824395,0.2552382704186771,0.7852941176470588,3.128539178860109e-4,TRUE,1,0.6189036797772809,Jiangsu,0.9640431604344516,0.9595063759323308,0.21926527485000516,0.18823529411764703,stable,0
all_years,sludge,fluoroquinolones,A. baumannii | Ciprofloxacin,sewage_pipe_length_2024,16,3,149,31,2,2005,2017,0.08740980551452908,0.74753304492681,-0.15,0.5792486306642537,0.06923543109736396,0.25696039035591295,0.5555707977618373,0.02546178383281776,0.4088235294117647,0.11588783814878352,TRUE,0.8125,2.010091154241146,Jiangsu,0.986382660126367,0.9595063759323308,0.08740980551452908,0.15,unstable,1
all_years,sludge,fluoroquinolones,S. aureus | Levofloxacin,urban_share_2024,16,3,149,31,2,2005,2017,0.08592828338716418,0.7516856048915058,-0.07647058823529411,0.778340980960703,0.06923543109736396,0.25696039035591295,0.39408488587906326,0.13094775073762935,0.6441176470588236,0.00708152408658286,TRUE,0.9375,1.586152555216972,Shanghai,0.986382660126367,0.9770708545330872,0.08592828338716418,0.07647058823529411,unstable,1
all_years,sludge,fluoroquinolones,P. aeruginosa | Ciprofloxacin,sewage_disposal_capacity_2024,16,3,149,31,2,2005,2017,0.06222392934932578,0.8189259093548023,-0.18823529411764703,0.4850866091454683,0.06923543109736396,0.25696039035591295,0.41334467353480697,0.11152120896786284,0.5676470588235294,0.02181459214374296,TRUE,0.75,2.330159612014663,Tianjin,0.986382660126367,0.9595063759323308,0.06222392934932578,0.18823529411764703,unstable,1
all_years,sludge,fluoroquinolones,S. aureus | Ciprofloxacin,urban_share_2024,16,3,149,31,2,2005,2017,0.05333479658513639,0.8444755232214609,-0.1764705882352941,0.5132505967364667,0.06923543109736396,0.25696039035591295,0.39408488587906326,0.13094775073762935,0.638235294117647,0.00780113863100802,TRUE,0.75,2.6554271694507676,Jiangsu,0.986382660126367,0.9595063759323308,0.05333479658513639,0.1764705882352941,unstable,1
all_years,sludge,fluoroquinolones,E. coli | Levofloxacin,milk_output_2024,16,3,149,31,2,2005,2017,-0.03555653105675759,0.8959894660527461,0.0088235294117647,0.9741279946623944,0.06923543109736396,0.25696039035591295,-0.3022305139824395,0.2552382704186771,0.75,8.197640272555872e-4,TRUE,0.8125,4.040580515317736,Heilongjiang,0.9886426483596494,0.9890506233088224,0.03555653105675759,0.0088235294117647,unstable,1
all_years,sludge,fluoroquinolones,A. baumannii | Levofloxacin,sewage_pipe_length_2024,16,3,149,31,2,2005,2017,0.01777826552837879,0.9478960947721324,-0.5499999999999999,0.02729397270973074,0.06923543109736396,0.25696039035591295,0.5555707977618373,0.02546178383281776,0.5647058823529412,0.02266320484418464,TRUE,0.625,7.817683494421434,Tianjin,0.9949950572831489,0.5682885563486884,0.01777826552837879,0.5499999999999999,unstable,1
all_years,sludge,macrolides,S. aureus | Erythromycin,milk_output_2024,14,3,77,25,1,2005,2017,-0.3938003365649972,0.1635721787350751,-0.6131868131868131,0.01970633192603881,0.8556343441410651,0,-0.34262854141813315,0.23045006637632,0.7714285714285715,0.00123265728680018,TRUE,1,0.3907657315073442,Guangdong,0.9051250825112186,0.5330660566068331,0.3938003365649972,0.6131868131868131,stable,0
all_years,sludge,tetracyclines,E. coli | Tigecycline,total_aquatic_products_2024,14,3,77,19,2,2004,2020,-0.2859431317947984,0.3216615793914705,-0.33186813186813185,0.24637718314961185,0.30098512187415105,0.03648989898989916,0.4209082900019433,0.13394589712344326,-0.31868131868131866,0.2667849608113615,TRUE,1,0.555343785676878,Guangdong,0.931709402375294,0.8801136818986872,0.2859431317947984,0.33186813186813185,stable,0
all_years,sludge,tetracyclines,S. aureus | Tetracycline,milk_output_2024,14,3,77,19,2,2004,2020,0.19444132962046293,0.505343650997514,0.43736263736263736,0.11784483174447682,0.30098512187415105,0.03648989898989916,-0.13496515820714486,0.6454977036795251,-0.6263736263736264,0.01654193542887118,TRUE,1,0.82166194612709,Guangdong,0.9640431604344516,0.8195485972050001,0.19444132962046293,0.43736263736263736,stable,0
all_years,sludge,tetracyclines,K. pneumoniae | Tigecycline,LivestockAquacultureIndex,14,3,77,19,2,2004,2020,0.1624156988594455,0.5790649040884317,0.3142857142857143,0.2738049029628676,0.30098512187415105,0.03648989898989916,0.4437837405455272,0.11193596059833444,-0.23516483516483516,0.4183338961985912,FALSE,1,1.508663821205194,Hebei,0.9768522563106796,0.900578520216359,0.1624156988594455,0.3142857142857143,stable,0
all_years,sludge,tetracyclines,A. baumannii | Tigecycline,grp_2024,14,3,77,19,2,2004,2020,0.00915018021743355,0.975233632316462,0.07692307692307693,0.7938058883554533,0.30098512187415105,0.03648989898989916,0.2516299559794226,0.38549252799635,0.47692307692307695,0.08464843419468661,TRUE,0.6428571428571429,17.059934982057275,Chongqing,0.9983902257639954,0.9808159858355529,0.00915018021743355,0.07692307692307693,unstable,1
all_years,soil,tetracyclines,A. baumannii | Tigecycline,hospitals_count_2024,24,3,312,68,2,2007,2022,0.2434782608695652,0.2515981618428431,0.17565217391304344,0.4116514469750539,0.48567178524771265,0,-0.35391304347826086,0.0897584560898227,-0.08260869565217391,0.7011629844471833,TRUE,1,0.4488636363636363,Hainan,0.9093446062785512,0.9506065313835764,0.2434782608695652,0.17565217391304344,stable,0
all_years,soil,tetracyclines,S. aureus | Tetracycline,milk_output_2024,24,3,312,68,2,2007,2022,0.06869565217391303,0.7497644933945949,0.1504347826086956,0.48290169232371816,0.48567178524771265,0,0.02956521739130434,0.8909226043767046,-0.5208695652173913,0.00906104862429222,FALSE,0.9166666666666666,1.8486766398158807,Hainan,0.986382660126367,0.9595063759323308,0.06869565217391303,0.1504347826086956,unstable,1
all_years,soil,tetracyclines,K. pneumoniae | Tigecycline,large_animals_year_end_2024,24,3,312,68,2,2007,2022,-0.0417391304347826,0.8464521133997223,-0.09652173913043476,0.6536731719946914,0.48567178524771265,0,-0.19130434782608696,0.3705328066699429,-0.5165217391304348,0.00976161306373728,FALSE,0.8333333333333334,2.9062500000000004,Jilin,0.986382660126367,0.9735149286785508,0.0417391304347826,0.09652173913043476,unstable,1
all_years,soil,tetracyclines,E. coli | Tigecycline,population_2024,24,3,312,68,2,2007,2022,0.01304347826086956,0.9517646868003,0.07652173913043478,0.7222991032128185,0.48567178524771265,0,-0.31217391304347825,0.1375180295921436,-0.2808695652173913,0.18369366089868805,TRUE,0.7083333333333334,9.000000000000002,Jiangxi,0.9949950572831489,0.9735149286785508,0.01304347826086956,0.07652173913043478,unstable,1
all_years,soil,fluoroquinolones,P. aeruginosa | Ciprofloxacin,hospitals_count_2024,23,3,318,64,2,2006,2020,-0.424721995672861,0.04337253203431405,-0.6254940711462451,0.00141347916546593,0.9845108143090242,0,-0.5305316663061466,0.00920503544877101,0.4683794466403162,0.0241864930843233,TRUE,1,0.22645882069637657,Guizhou,0.8679810523175701,0.3329555445319994,0.424721995672861,0.6254940711462451,stable,0
all_years,soil,fluoroquinolones,P. aeruginosa | Levofloxacin,hospitals_count_2024,23,3,318,64,2,2006,2020,-0.325340015311691,0.12981723383254504,-0.6027667984189723,0.00233323751432446,0.9845108143090242,0,-0.5305316663061466,0.00920503544877101,0.44565217391304346,0.03307031065047676,TRUE,1,0.33020351104261825,Guizhou,0.8909274738994418,0.3337694779208819,0.325340015311691,0.6027667984189723,stable,0
all_years,soil,fluoroquinolones,E. coli | Levofloxacin,hospitals_count_2024,23,3,318,64,2,2006,2020,-0.2749073685612465,0.2042567226878956,-0.5889328063241106,0.00310995242282051,0.9845108143090242,0,-0.5305316663061466,0.00920503544877101,0.29446640316205536,0.1725910762851547,TRUE,1,0.34646696971889474,Jilin,0.9093446062785512,0.37125905577113955,0.2749073685612465,0.5889328063241106,stable,0
all_years,soil,fluoroquinolones,K. pneumoniae | Levofloxacin,sewage_disposal_capacity_2024,23,3,318,64,2,2006,2020,-0.25809648631109827,0.2344249104956607,-0.3725296442687747,0.08001450088085127,0.9845108143090242,0,-0.2793573079804033,0.196731172213068,0.6669960474308301,5.086234424408849e-4,TRUE,1,0.3453055109412804,Ningxia,0.9093446062785512,0.7578262301000481,0.25809648631109827,0.3725296442687747,stable,0
all_years,soil,fluoroquinolones,K. pneumoniae | Ciprofloxacin,sewage_disposal_capacity_2024,23,3,318,64,2,2006,2020,-0.2531521091787018,0.24382620844969188,-0.3992094861660079,0.05914702396023527,0.9845108143090242,0,-0.2793573079804033,0.196731172213068,0.7075098814229249,1.5945953759801995e-4,TRUE,1,0.3702935829985066,Guizhou,0.9093446062785512,0.7298141261534116,0.2531521091787018,0.3992094861660079,stable,0
all_years,soil,fluoroquinolones,E. coli | Ciprofloxacin,hospitals_count_2024,23,3,318,64,2,2006,2020,-0.2279357858034795,0.2955468650985327,-0.5197628458498024,0.0110210644683428,0.9845108143090242,0,-0.5305316663061466,0.00920503544877101,0.24703557312252963,0.2557911190617378,TRUE,1,0.4326566725015232,Guizhou,0.9107740079486144,0.42868809675055214,0.2279357858034795,0.5197628458498024,stable,0
all_years,soil,fluoroquinolones,S. aureus | Levofloxacin,grp_per_capita_2024,23,3,318,64,2,2006,2020,-0.1893696441707867,0.3868149129779105,-0.6650197628458497,5.358621872774787e-4,0.9845108143090242,0,0.41433880369482834,0.04933753133495683,0.5721343873517787,0.0043360514161605,FALSE,1,0.834811931411409,Guizhou,0.9595630073590772,0.296245808670525,0.1893696441707867,0.6650197628458497,stable,0
all_years,soil,fluoroquinolones,S. aureus | Ciprofloxacin,grp_per_capita_2024,23,3,318,64,2,2006,2020,-0.0761434078389064,0.7298624310203742,-0.366600790513834,0.08532326296408224,0.9845108143090242,0,0.41433880369482834,0.04933753133495683,0.5187747035573123,0.01120149264746227,FALSE,0.9565217391304348,1.8640579275261313,Guizhou,0.986382660126367,0.7578262301000481,0.0761434078389064,0.366600790513834,stable,0
all_years,soil,fluoroquinolones,A. baumannii | Ciprofloxacin,hospitals_count_2024,23,3,318,64,2,2006,2020,-0.05636589930932031,0.7983761165596978,-0.01581027667984189,0.9429208798247312,0.9845108143090242,0,-0.5305316663061466,0.00920503544877101,0.30138339920948615,0.1622557158132589,TRUE,0.8695652173913043,2.0326909551936607,Ningxia,0.986382660126367,0.9863711687033072,0.05636589930932031,0.01581027667984189,unstable,1
all_years,soil,fluoroquinolones,A. baumannii | Levofloxacin,pork_output_2024,23,3,318,64,2,2006,2020,0.03263288907381703,0.8824902263797965,0.08498023715415019,0.6998508154199039,0.9845108143090242,0,-0.4212609316801834,0.04529455133056167,0.4071146245059288,0.05385026270864839,FALSE,0.7391304347826086,3.450688379709306,Tianjin,0.9876184068851364,0.9735149286785508,0.03263288907381703,0.08498023715415019,unstable,1
all_years,soil,macrolides,S. aureus | Erythromycin,milk_output_2024,20,3,104,34,2,2006,2020,0.21928518977307873,0.3529388748071599,0.17443609022556392,0.46201088623928177,0.3132637601270729,0.0189070304928052,0.43554575623894254,0.0549211309355769,0.7458646616541353,1.5970222414751154e-4,TRUE,1,0.742997243872104,Jilin,0.9495826079026648,0.9595063759323308,0.21928518977307873,0.17443609022556392,stable,0
all_years,surface water,fluoroquinolones,E. coli | Levofloxacin,milk_output_2024,15,3,77,21,1,2015,2024,0.5499999999999999,0.03365535781500704,0.5785714285714284,0.02384665876299667,0.27743910513984715,0.01496598639455785,0.42857142857142855,0.11096021426087677,0.55,0.03365535781500704,TRUE,1,0.1808191808191807,Hebei,0.8679810523175701,0.5660989428085297,0.5499999999999999,0.5785714285714284,stable,0
all_years,surface water,fluoroquinolones,E. coli | Ciprofloxacin,milk_output_2024,15,3,77,21,1,2015,2024,0.5285714285714285,0.04279728930945042,0.4928571428571428,0.06195100671416861,0.27743910513984715,0.01496598639455785,0.42857142857142855,0.11096021426087677,0.5285714285714286,0.04279728930945042,TRUE,1,0.19750519750519735,Hebei,0.8679810523175701,0.7434120805700233,0.5285714285714285,0.4928571428571428,stable,0
all_years,surface water,fluoroquinolones,P. aeruginosa | Ciprofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,0.4428571428571428,0.09829406554687134,0.4785714285714285,0.07113080825563328,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.6785714285714286,0.0054165502195917,TRUE,1,0.24565756823821344,Jiangxi,0.8807301427903083,0.7578262301000481,0.4428571428571428,0.4785714285714285,stable,0
all_years,surface water,fluoroquinolones,S. aureus | Levofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,0.38928571428571423,0.15151193679039388,0.34642857142857136,0.20589599209355144,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.6392857142857142,0.01028844661959416,TRUE,1,0.5751587861679605,Hubei,0.9051250825112186,0.8676945888974847,0.38928571428571423,0.34642857142857136,stable,0
all_years,surface water,fluoroquinolones,P. aeruginosa | Levofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,0.36071428571428565,0.18655437415416332,0.41428571428571426,0.12471544223657098,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.6964285714285714,0.00392119050687955,TRUE,1,0.3236862147753236,Hebei,0.9051250825112186,0.8222244553222862,0.36071428571428565,0.41428571428571426,stable,0
all_years,surface water,fluoroquinolones,A. baumannii | Levofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,-0.3178571428571428,0.24829056581701817,-0.5249999999999999,0.04448390580010641,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.5678571428571428,0.02722835670886186,FALSE,1,0.4952463267070008,Hubei,0.9093446062785512,0.6654304812837835,0.3178571428571428,0.5249999999999999,stable,0
all_years,surface water,tetracyclines,A. baumannii | Tigecycline,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.2785714285714285,0.31470947323079085,0.33214285714285713,0.2264717590707243,1,0,0.1928571428571429,0.491048701605223,0.7464285714285714,0.00139141108906304,TRUE,1,0.5069033530571995,Hubei,0.9244591515353,0.8765075626352271,0.2785714285714285,0.33214285714285713,stable,0
all_years,surface water,tetracyclines,S. aureus | Tetracycline,urban_share_2024,15,2,42,17,1,2015,2024,0.2535714285714285,0.3618161038158896,0.31071428571428567,0.2596673973372179,1,0,-0.4321428571428571,0.10769303754639804,-0.5607142857142857,0.02967649609447471,TRUE,1,0.707475622968581,Jilin,0.95619777472341,0.8900219281410902,0.2535714285714285,0.31071428571428567,stable,0
all_years,surface water,tetracyclines,K. pneumoniae | Tigecycline,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.19285714285714284,0.491048701605223,0.26428571428571423,0.3411737579900824,1,0,-0.49642857142857144,0.05979741374992398,0.37857142857142856,0.1640908265592207,FALSE,1,0.8290598290598291,Henan,0.9640431604344516,0.9288832142478544,0.19285714285714284,0.26428571428571423,stable,0
all_years,surface water,tetracyclines,E. coli | Tigecycline,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.1857142857142857,0.5075409629336736,0.14999999999999997,0.5936302027425884,1,0,-0.49642857142857144,0.05979741374992398,-0.16071428571428573,0.567196704580345,TRUE,1,0.8106508875739649,Sichuan,0.9640431604344516,0.9595063759323308,0.1857142857142857,0.14999999999999997,stable,0
all_years,surface water,fluoroquinolones,S. aureus | Ciprofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,0.17499999999999996,0.532748148137859,0.13928571428571426,0.6205460876279016,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.45,0.09235737494812266,TRUE,1,1.222919937205652,Hubei,0.9640431604344516,0.9629605722432044,0.17499999999999996,0.13928571428571426,stable,0
all_years,surface water,fluoroquinolones,K. pneumoniae | Ciprofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,0.14999999999999997,0.5936302027425884,0.03214285714285714,0.9094621170945906,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.6785714285714286,0.0054165502195917,TRUE,1,1.417582417582418,Hubei,0.9786988268165664,0.9839482303587244,0.14999999999999997,0.03214285714285714,stable,0
all_years,surface water,fluoroquinolones,K. pneumoniae | Levofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,0.1214285714285714,0.6664011137233894,-0.05714285714285713,0.8396998687415758,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.7607142857142857,9.911286119823697e-4,TRUE,0.9333333333333332,1.6968325791855212,Hubei,0.986382660126367,0.9839482303587244,0.1214285714285714,0.05714285714285713,unstable,1
all_years,surface water,fluoroquinolones,A. baumannii | Ciprofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,-0.07142857142857141,0.8002959873970545,-0.10714285714285712,0.7039010016261613,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.5678571428571428,0.02722835670886186,FALSE,0.8666666666666667,3,Hubei,0.986382660126367,0.9735149286785508,0.07142857142857141,0.10714285714285712,unstable,1
all_years,surface water,macrolides,S. aureus | Erythromycin,freshwater_aquatic_products_2024,14,3,42,16,1,2015,2023,0.01978021978021978,0.9464892274080112,0.1956043956043956,0.5027500912969567,0.00664188547642664,0.5788497217068641,-0.4153846153846154,0.1396659475175257,-0.512087912087912,0.0611984861564584,TRUE,0.42857142857142855,10.944444444444445,Guangdong,0.9949950572831489,0.9595063759323308,0.01978021978021978,0.1956043956043956,unstable,1
