province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,k2_groups,k3_groups,k4_groups
Anhui,Meropenem,A. baumannii_resistance_2020,65.07115364074707,% resistant strains,52.01241354788503,1.2510696812952078,0.3231621460659952,Second,3,Central,8,1,1,1
Anhui,Ceftriaxone,A. baumannii_resistance_2020,60.426294803619385,% resistant strains,51.88245653144775,1.1646768261058131,0.21992969217165181,Second,3,Central,8,1,1,1
Anhui,Cefotaxime,A. baumannii_resistance_2020,71.16613388061523,% resistant strains,52.136432230472565,1.3649981564910427,0.4488990027033501,Second,3,Central,8,1,1,1
Anhui,Aztreonam,A. baumannii_resistance_2020,68.95999908447266,% resistant strains,68.90533448707673,1.000793328960709,0.0011440780022824427,Second,3,Central,8,1,1,1
Fujian,Nitrofurantoin,S. aureus_resistance_2020,0.07165034767240286,% resistant strains,0.5654828989645466,0.12670648007853377,-2.980437785577531,Second,2,Eastern,3,1,1,1
Fujian,Rifampicin,S. aureus_resistance_2020,4.193548485636711,% resistant strains,3.009326380467223,1.3935173375862369,0.47873095198896587,Second,2,Eastern,3,1,1,1
Fujian,Chloramphenicol,S. aureus_resistance_2020,5.223880708217621,% resistant strains,7.096415778089846,0.7361294590920575,-0.4419685873468753,Second,2,Eastern,3,1,1,1
Fujian,Trimethoprim/Sulfamethoxazole,S. aureus_resistance_2020,9.933622926473618,% resistant strains,14.981495516915476,0.6630594999850082,-0.5927897577595658,Second,2,Eastern,3,1,1,1
Fujian,Levofloxacin,S. aureus_resistance_2020,12.228085845708849,% resistant strains,14.222104102373123,0.8597944268786818,-0.217936335974087,Second,2,Eastern,3,1,1,1
Fujian,Gentamicin,S. aureus_resistance_2020,11.27888336777687,% resistant strains,11.978663768499128,0.9415810966693544,-0.08684273799351659,Second,2,Eastern,3,1,1,1
Fujian,Ciprofloxacin,S. aureus_resistance_2020,12.3649463057518,% resistant strains,15.073509898877912,0.8203096948688945,-0.28575941576553227,Second,2,Eastern,3,1,1,1
Fujian,Tetracycline,S. aureus_resistance_2020,25.246572494506836,% resistant strains,22.539151099420362,1.1201208236789406,0.1636543593550945,Second,2,Eastern,3,1,1,1
Fujian,Clindamycin,S. aureus_resistance_2020,26.531553268432617,% resistant strains,33.92463783102651,0.7820732943585801,-0.35462427449980344,Second,2,Eastern,3,1,1,1
Fujian,Oxacillin,S. aureus_resistance_2020,30.05157709121704,% resistant strains,27.892180027500277,1.0774194437863125,0.10758000630316993,Second,2,Eastern,3,1,1,1
Fujian,Cefoxitin,S. aureus_resistance_2020,31.88908100128174,% resistant strains,27.732474092514284,1.1498822966498121,0.20148619270852303,Second,2,Eastern,3,1,1,1
Fujian,Erythromycin,S. aureus_resistance_2020,45.312678813934326,% resistant strains,59.5870889002277,0.760444580365482,-0.3950849837492198,Second,2,Eastern,3,1,1,1
Fujian,Penicillin G,S. aureus_resistance_2020,91.02519154548644,% resistant strains,92.06411492440009,0.988715218956194,-0.016373055564380047,Second,2,Eastern,3,1,1,1
Fujian,Meropenem,E. coli_resistance_2020,0.8600780740380287,% resistant strains,1.2360887485556304,0.6958060859651298,-0.5232427971406641,Second,2,Eastern,3,1,1,1
Fujian,Ertapenem,E. coli_resistance_2020,0.8174965158104897,% resistant strains,1.083781180017057,0.7543003429877086,-0.40678901295527803,Second,2,Eastern,3,1,1,1
Fujian,Imipenem,E. coli_resistance_2020,0.871055293828249,% resistant strains,1.2755119955788055,0.6829063911962499,-0.5502402589962874,Second,2,Eastern,3,1,1,1
Fujian,Amikacin,E. coli_resistance_2020,2.182856574654579,% resistant strains,2.186000566448896,0.9985617607595481,-0.0020764341825612455,Second,2,Eastern,3,1,1,1
Fujian,Cefotetan,E. coli_resistance_2020,2.04335730522871,% resistant strains,2.5895837787538767,0.7890678502056365,-0.34177873514733054,Second,2,Eastern,3,1,1,1
Fujian,Nitrofurantoin,E. coli_resistance_2020,2.5992028415203094,% resistant strains,3.0709711896876493,0.8463781263231832,-0.2406257517606174,Second,2,Eastern,3,1,1,1
Fujian,Cefoxitin,E. coli_resistance_2020,10.80174446105957,% resistant strains,11.13376600607749,0.9701788644707746,-0.04367734439538185,Second,2,Eastern,3,1,1,1
Fujian,Ceftazidime,E. coli_resistance_2020,19.82924193143845,% resistant strains,23.747740061052383,0.834994903955493,-0.26016070216363457,Second,2,Eastern,3,1,1,1
Fujian,Cefepime,E. coli_resistance_2020,19.435183703899384,% resistant strains,24.416392416723312,0.7959891605685289,-0.32917930997334355,Second,2,Eastern,3,1,1,1
Fujian,Chloramphenicol,E. coli_resistance_2020,28.103914856910706,% resistant strains,25.413691781220898,1.1058572323473959,0.1451651437287205,Second,2,Eastern,3,1,1,1
Fujian,Aztreonam,E. coli_resistance_2020,31.53597116470337,% resistant strains,33.504308808234434,0.9412512087684882,-0.08734828237165837,Second,2,Eastern,3,1,1,1
Fujian,Tobramycin,E. coli_resistance_2020,10.591990500688553,% resistant strains,14.32203491849284,0.7395590473677736,-0.43526275629346006,Second,2,Eastern,3,1,1,1
Fujian,Gentamicin,E. coli_resistance_2020,33.8680237531662,% resistant strains,36.80922638985418,0.9200960485956131,-0.12014362328321088,Second,2,Eastern,3,1,1,1
Fujian,Trimethoprim/Sulfamethoxazole,E. coli_resistance_2020,47.69766628742218,% resistant strains,54.58860416566172,0.8737659996337808,-0.19468112679588204,Second,2,Eastern,3,1,1,1
Fujian,Levofloxacin,E. coli_resistance_2020,46.00943922996521,% resistant strains,49.5461396632656,0.9286180425490835,-0.10684278292182209,Second,2,Eastern,3,1,1,1
Fujian,Ceftriaxone,E. coli_resistance_2020,49.00873005390167,% resistant strains,51.846924808717546,0.945258185219528,-0.08121965797504427,Second,2,Eastern,3,1,1,1
Fujian,Cefotaxime,E. coli_resistance_2020,49.32441711425781,% resistant strains,50.28568967696159,0.980883774909342,-0.027845893504608654,Second,2,Eastern,3,1,1,1
Fujian,Ciprofloxacin,E. coli_resistance_2020,48.763614892959595,% resistant strains,52.2851865137777,0.9326468574442183,-0.10059718043131025,Second,2,Eastern,3,1,1,1
Fujian,Cefuroxime,E. coli_resistance_2020,49.35011267662048,% resistant strains,53.45593556281059,0.923192385598307,-0.11529677006434866,Second,2,Eastern,3,1,1,1
Fujian,Cefazolin,E. coli_resistance_2020,64.1145408153534,% resistant strains,66.09758234793141,0.9699982743371842,-0.04394591419316518,Second,2,Eastern,3,1,1,1
Fujian,Ampicillin,E. coli_resistance_2020,80.53926825523376,% resistant strains,82.62330658974186,0.9747766287682459,-0.036856433448958316,Second,2,Eastern,3,1,1,1
Fujian,Ertapenem,K. pneumoniae_resistance_2020,5.89473694562912,% resistant strains,7.2838056650167955,0.8092935502028564,-0.3052649971700642,Second,2,Eastern,3,1,1,1
Fujian,Amikacin,K. pneumoniae_resistance_2020,7.122861593961716,% resistant strains,7.081074919551611,1.0059011767118473,0.008488576643544344,Second,2,Eastern,3,1,1,1
Fujian,Tigecycline,K. pneumoniae_resistance_2020,1.3944223523139954,% resistant strains,2.1952706497783465,0.6351938210693011,-0.6547312163423145,Second,2,Eastern,3,1,1,1
Fujian,Cefotetan,K. pneumoniae_resistance_2020,7.728774845600128,% resistant strains,8.43548237035672,0.9162220376110268,-0.1262308309074753,Second,2,Eastern,3,1,1,1
Fujian,Meropenem,K. pneumoniae_resistance_2020,9.552238881587982,% resistant strains,9.786033761056682,0.976109332424431,-0.034885344115105625,Second,2,Eastern,3,1,1,1
Fujian,Imipenem,K. pneumoniae_resistance_2020,9.323319792747498,% resistant strains,9.041204480754752,1.0312032885212652,0.04432876959357887,Second,2,Eastern,3,1,1,1
Fujian,Gentamicin,K. pneumoniae_resistance_2020,18.367856740951535,% resistant strains,17.96851304750289,1.0222246377534363,0.031712268840063854,Second,2,Eastern,3,1,1,1
Fujian,Cefepime,K. pneumoniae_resistance_2020,17.99575537443161,% resistant strains,19.450855219075756,0.9251909580193108,-0.11217692844248936,Second,2,Eastern,3,1,1,1
Fujian,Ceftazidime,K. pneumoniae_resistance_2020,18.394093215465546,% resistant strains,20.505291343696655,0.8970413005675194,-0.15675368526983535,Second,2,Eastern,3,1,1,1
Fujian,Tobramycin,K. pneumoniae_resistance_2020,12.312721461057665,% resistant strains,12.93810780250257,0.9516632299721649,-0.0714769650571017,Second,2,Eastern,3,1,1,1
Fujian,Levofloxacin,K. pneumoniae_resistance_2020,18.856947124004364,% resistant strains,17.609797382066326,1.0708213567072682,0.09871781781976553,Second,2,Eastern,3,1,1,1
Fujian,Ciprofloxacin,K. pneumoniae_resistance_2020,22.32450097799301,% resistant strains,20.7240377402594,1.077227384826871,0.1073228110121377,Second,2,Eastern,3,1,1,1
Fujian,Aztreonam,K. pneumoniae_resistance_2020,24.71184879541397,% resistant strains,24.669636161096633,1.0017111170201978,0.002466510396757897,Second,2,Eastern,3,1,1,1
Fujian,Trimethoprim/Sulfamethoxazole,K. pneumoniae_resistance_2020,29.04403507709503,% resistant strains,26.626129111936017,1.090809518537004,0.12539919455376478,Second,2,Eastern,3,1,1,1
Fujian,Cefoxitin,K. pneumoniae_resistance_2020,26.865673065185547,% resistant strains,16.85962172285203,1.593492043108596,0.6721918152272002,Second,2,Eastern,3,1,1,1
Fujian,Ceftriaxone,K. pneumoniae_resistance_2020,29.915830492973328,% resistant strains,29.76919914926252,1.0049256059249563,0.007088703458180717,Second,2,Eastern,3,1,1,1
Fujian,Chloramphenicol,K. pneumoniae_resistance_2020,32.153940200805664,% resistant strains,24.078479998054043,1.3353808132159612,0.4172512168149687,Second,2,Eastern,3,1,1,1
Fujian,Cefuroxime,K. pneumoniae_resistance_2020,32.6592892408371,% resistant strains,32.88324609879525,0.993189332425233,-0.009859328881936542,Second,2,Eastern,3,1,1,1
Fujian,Cefotaxime,K. pneumoniae_resistance_2020,35.062068700790405,% resistant strains,29.358970445971334,1.1942540275829616,0.2561097422596013,Second,2,Eastern,3,1,1,1
Fujian,Cefazolin,K. pneumoniae_resistance_2020,37.71325349807739,% resistant strains,36.90256399493064,1.0219683787624654,0.03135055781335884,Second,2,Eastern,3,1,1,1
Fujian,Nitrofurantoin,K. pneumoniae_resistance_2020,25.255972146987915,% resistant strains,27.239182367920876,0.9271927404374459,-0.10905882424605869,Second,2,Eastern,3,1,1,1
Fujian,Ampicillin,K. pneumoniae_resistance_2020,88.28771710395813,% resistant strains,90.6022064147457,0.9744543824882959,-0.037333445267033694,Second,2,Eastern,3,1,1,1
Fujian,Amikacin,P. aeruginosa_resistance_2020,3.3561550080776215,% resistant strains,3.823045905559294,0.877874629545321,-0.18791317363226823,Second,2,Eastern,3,1,1,1
Fujian,Tobramycin,P. aeruginosa_resistance_2020,6.169429048895836,% resistant strains,6.436400860548019,0.9585215685852337,-0.06111719920587381,Second,2,Eastern,3,1,1,1
Fujian,Gentamicin,P. aeruginosa_resistance_2020,6.837719678878784,% resistant strains,8.194962131880946,0.8343808755720704,-0.2612220039442666,Second,2,Eastern,3,1,1,1
Fujian,Cefepime,P. aeruginosa_resistance_2020,9.811083227396011,% resistant strains,9.344042242775041,1.0499827561227149,0.07036563469089617,Second,2,Eastern,3,1,1,1
Fujian,Ciprofloxacin,P. aeruginosa_resistance_2020,12.11431473493576,% resistant strains,11.459815778559253,1.0571125198714837,0.08012894646602667,Second,2,Eastern,3,1,1,1
Fujian,Levofloxacin,P. aeruginosa_resistance_2020,11.953499913215635,% resistant strains,12.496551703060828,0.9565438688408595,-0.06409696018126183,Second,2,Eastern,3,1,1,1
Fujian,Ceftazidime,P. aeruginosa_resistance_2020,12.498362362384796,% resistant strains,13.378139993836802,0.9342376719142338,-0.09813847378259678,Second,2,Eastern,3,1,1,1
Fujian,Meropenem,P. aeruginosa_resistance_2020,16.75824224948883,% resistant strains,13.369277780575135,1.253488971097428,0.32594930258346333,Second,2,Eastern,3,1,1,1
Fujian,Piperacillin,P. aeruginosa_resistance_2020,13.027927279472353,% resistant strains,15.056883904241747,0.865247242545464,-0.20881565621096881,Second,2,Eastern,3,1,1,1
Fujian,Imipenem,P. aeruginosa_resistance_2020,19.92395371198654,% resistant strains,16.286363368553502,1.2233519086560893,0.29083946833308244,Second,2,Eastern,3,1,1,1
Fujian,Aztreonam,P. aeruginosa_resistance_2020,21.863722801208496,% resistant strains,19.94089988931533,1.0964260852100987,0.13280855702275096,Second,2,Eastern,3,1,1,1
Fujian,Polymyxin B,A. baumannii_resistance_2020,2.068965509533882,% resistant strains,2.1236475548465497,0.9742508849041955,-0.037634758104222704,Second,2,Eastern,3,1,1,1
Fujian,Tigecycline,A. baumannii_resistance_2020,4.149159789085388,% resistant strains,3.042739701847876,1.363626269629826,0.44744829771136785,Second,2,Eastern,3,1,1,1
Fujian,Amikacin,A. baumannii_resistance_2020,29.58303391933441,% resistant strains,37.5737825228322,0.7873318024704565,-0.3449563411136403,Second,2,Eastern,3,1,1,1
Fujian,Tobramycin,A. baumannii_resistance_2020,32.5288325548172,% resistant strains,45.745238998243885,0.7110867331148046,-0.4919025550101591,Second,2,Eastern,3,1,1,1
Fujian,Minocycline,A. baumannii_resistance_2020,28.79634201526642,% resistant strains,17.706245736729713,1.6263380980605893,0.7016272092521386,Second,2,Eastern,3,1,1,1
Fujian,Gentamicin,A. baumannii_resistance_2020,41.9091135263443,% resistant strains,47.3706204083658,0.8847068745365855,-0.17672856138868,Second,2,Eastern,3,1,1,1
Fujian,Imipenem,A. baumannii_resistance_2020,48.212289810180664,% resistant strains,51.199380668901625,0.9416576759387382,-0.0867254076434381,Second,2,Eastern,3,1,1,1
Fujian,Levofloxacin,A. baumannii_resistance_2020,45.26863694190979,% resistant strains,43.72416922161656,1.0353229746336647,0.050080894503668344,Second,2,Eastern,3,1,1,1
Fujian,Ciprofloxacin,A. baumannii_resistance_2020,49.87902343273163,% resistant strains,54.405441111133946,0.9168021141643496,-0.12531772390455798,Second,2,Eastern,3,1,1,1
Fujian,Cefepime,A. baumannii_resistance_2020,47.80505895614624,% resistant strains,49.78021772638444,0.9603224160027863,-0.05840924126624116,Second,2,Eastern,3,1,1,1
Fujian,Ceftazidime,A. baumannii_resistance_2020,48.28879535198212,% resistant strains,51.39549605308041,0.9395530554294146,-0.08995346369043176,Second,2,Eastern,3,1,1,1
Fujian,Meropenem,A. baumannii_resistance_2020,54.8331618309021,% resistant strains,52.01241354788503,1.054232212862419,0.0761926804914504,Second,2,Eastern,3,1,1,1
Fujian,Cefotaxime,A. baumannii_resistance_2020,63.412487506866455,% resistant strains,52.136432230472565,1.2162797643411298,0.2824751105290365,Second,2,Eastern,3,1,1,1
Fujian,Ceftriaxone,A. baumannii_resistance_2020,50.08389353752136,% resistant strains,51.88245653144775,0.9653338890606266,-0.050900067763319026,Second,2,Eastern,3,1,1,1
Fujian,Aztreonam,A. baumannii_resistance_2020,64.21149373054504,% resistant strains,68.90533448707673,0.9318798639978735,-0.10178411724602689,Second,2,Eastern,3,1,1,1
Jiangxi,Nitrofurantoin,S. aureus_resistance_2020,0.42372881434857845,% resistant strains,0.5654828989645466,0.7493220663692333,-0.4163421576651254,Fourth,6,Central,12,1,1,1
Jiangxi,Rifampicin,S. aureus_resistance_2020,2.7725182473659515,% resistant strains,3.009326380467223,0.921308590972939,-0.11824362901808762,Fourth,6,Central,12,1,1,1
Jiangxi,Chloramphenicol,S. aureus_resistance_2020,3.87231819331646,% resistant strains,7.096415778089846,0.5456723949676435,-0.8738930338607677,Fourth,6,Central,12,1,1,1
Jiangxi,Gentamicin,S. aureus_resistance_2020,6.937047839164734,% resistant strains,11.978663768499128,0.5791170011305788,-0.7880732442576817,Fourth,6,Central,12,1,1,1
Jiangxi,Trimethoprim/Sulfamethoxazole,S. aureus_resistance_2020,9.122704714536669,% resistant strains,14.981495516915476,0.6089315118264597,-0.7156481214432652,Fourth,6,Central,12,1,1,1
Jiangxi,Levofloxacin,S. aureus_resistance_2020,12.309644371271132,% resistant strains,14.222104102373123,0.8655290583351253,-0.20834583900169143,Fourth,6,Central,12,1,1,1
Jiangxi,Ciprofloxacin,S. aureus_resistance_2020,13.993966579437256,% resistant strains,15.073509898877912,0.9283814236576036,-0.10721043935832456,Fourth,6,Central,12,1,1,1
Jiangxi,Tetracycline,S. aureus_resistance_2020,16.927286982536316,% resistant strains,22.539151099420362,0.7510170595099136,-0.41308241565537773,Fourth,6,Central,12,1,1,1
Jiangxi,Oxacillin,S. aureus_resistance_2020,23.235704004764557,% resistant strains,27.892180027500277,0.8330544253570473,-0.26351734164019436,Fourth,6,Central,12,1,1,1
Jiangxi,Cefoxitin,S. aureus_resistance_2020,27.878788113594055,% resistant strains,27.732474092514284,1.0052759094118928,0.007591519822280914,Fourth,6,Central,12,1,1,1
Jiangxi,Clindamycin,S. aureus_resistance_2020,27.589967846870422,% resistant strains,33.92463783102651,0.8132722885441513,-0.298189638572097,Fourth,6,Central,12,1,1,1
Jiangxi,Erythromycin,S. aureus_resistance_2020,46.58158719539642,% resistant strains,59.5870889002277,0.7817396025738459,-0.3552399689876446,Fourth,6,Central,12,1,1,1
Jiangxi,Penicillin G,S. aureus_resistance_2020,93.10803413391112,% resistant strains,92.06411492440009,1.011339045733164,0.016266733737520335,Fourth,6,Central,12,1,1,1
Jiangxi,Tigecycline,E. coli_resistance_2020,0.21623179782181975,% resistant strains,0.20678134257780453,1.0457026496017616,0.0644726728743036,Fourth,6,Central,12,1,1,1
Jiangxi,Ertapenem,E. coli_resistance_2020,1.228249724954367,% resistant strains,1.083781180017057,1.1333004739342645,0.18053041613064483,Fourth,6,Central,12,1,1,1
Jiangxi,Imipenem,E. coli_resistance_2020,2.046688087284565,% resistant strains,1.2755119955788055,1.604601206714495,0.6822147873263988,Fourth,6,Central,12,1,1,1
Jiangxi,Meropenem,E. coli_resistance_2020,2.403951622545719,% resistant strains,1.2360887485556304,1.944805035524137,0.9596255339360338,Fourth,6,Central,12,1,1,1
Jiangxi,Cefotetan,E. coli_resistance_2020,2.2058824077248573,% resistant strains,2.5895837787538767,0.8518289409375052,-0.23136434851903448,Fourth,6,Central,12,1,1,1
Jiangxi,Amikacin,E. coli_resistance_2020,2.356860041618347,% resistant strains,2.186000566448896,1.0781607643620184,0.10857231413416699,Fourth,6,Central,12,1,1,1
Jiangxi,Nitrofurantoin,E. coli_resistance_2020,3.4889820963144302,% resistant strains,3.0709711896876493,1.1361168440884322,0.18411121663689003,Fourth,6,Central,12,1,1,1
Jiangxi,Cefoxitin,E. coli_resistance_2020,12.947171926498411,% resistant strains,11.13376600607749,1.1628744415349714,0.2176953338242912,Fourth,6,Central,12,1,1,1
Jiangxi,Chloramphenicol,E. coli_resistance_2020,24.55456554889679,% resistant strains,25.413691781220898,0.9661943554002277,-0.04961467045507342,Fourth,6,Central,12,1,1,1
Jiangxi,Gentamicin,E. coli_resistance_2020,32.59481489658356,% resistant strains,36.80922638985418,0.885506653993895,-0.17542494697519054,Fourth,6,Central,12,1,1,1
Jiangxi,Ceftazidime,E. coli_resistance_2020,27.422091364860535,% resistant strains,23.747740061052383,1.1547242514176872,0.20754837665573167,Fourth,6,Central,12,1,1,1
Jiangxi,Tobramycin,E. coli_resistance_2020,20.376932621002197,% resistant strains,14.32203491849284,1.4227679751493398,0.5087004064921546,Fourth,6,Central,12,1,1,1
Jiangxi,Cefepime,E. coli_resistance_2020,30.37060797214508,% resistant strains,24.416392416723312,1.243861396630552,0.31482573503906575,Fourth,6,Central,12,1,1,1
Jiangxi,Aztreonam,E. coli_resistance_2020,36.723095178604126,% resistant strains,33.504308808234434,1.096070818496593,0.13234101562792688,Fourth,6,Central,12,1,1,1
Jiangxi,Ciprofloxacin,E. coli_resistance_2020,45.25613188743591,% resistant strains,52.2851865137777,0.8655631719992132,-0.20828897823696715,Fourth,6,Central,12,1,1,1
Jiangxi,Cefotaxime,E. coli_resistance_2020,46.87289893627167,% resistant strains,50.28568967696159,0.9321319691026632,-0.10139387209819907,Fourth,6,Central,12,1,1,1
Jiangxi,Levofloxacin,E. coli_resistance_2020,44.13900971412659,% resistant strains,49.5461396632656,0.8908667761830099,-0.16671839345516623,Fourth,6,Central,12,1,1,1
Jiangxi,Trimethoprim/Sulfamethoxazole,E. coli_resistance_2020,53.60832214355469,% resistant strains,54.58860416566172,0.9820423687857608,-0.026142826031195394,Fourth,6,Central,12,1,1,1
Jiangxi,Ceftriaxone,E. coli_resistance_2020,53.70638370513916,% resistant strains,51.846924808717546,1.0358644008932418,0.05083516039648023,Fourth,6,Central,12,1,1,1
Jiangxi,Cefuroxime,E. coli_resistance_2020,54.9488365650177,% resistant strains,53.45593556281059,1.0279276938377209,0.0397387865059816,Fourth,6,Central,12,1,1,1
Jiangxi,Cefazolin,E. coli_resistance_2020,70.29147744178772,% resistant strains,66.09758234793141,1.063450052859423,0.08875227572060801,Fourth,6,Central,12,1,1,1
Jiangxi,Ampicillin,E. coli_resistance_2020,85.54749488830566,% resistant strains,82.62330658974186,1.0353918091548138,0.050176810390412115,Fourth,6,Central,12,1,1,1
Jiangxi,Ertapenem,K. pneumoniae_resistance_2020,4.239533469080925,% resistant strains,7.2838056650167955,0.582049228666667,-0.7807869160669795,Fourth,6,Central,12,1,1,1
Jiangxi,Tigecycline,K. pneumoniae_resistance_2020,3.436754271388054,% resistant strains,2.1952706497783465,1.5655264519366021,0.6466478851967061,Fourth,6,Central,12,1,1,1
Jiangxi,Amikacin,K. pneumoniae_resistance_2020,9.947475045919418,% resistant strains,7.081074919551611,1.4047973166409196,0.4903619942395139,Fourth,6,Central,12,1,1,1
Jiangxi,Cefotetan,K. pneumoniae_resistance_2020,11.205673962831495,% resistant strains,8.43548237035672,1.3283975320972226,0.40968694771055675,Fourth,6,Central,12,1,1,1
Jiangxi,Imipenem,K. pneumoniae_resistance_2020,13.870246708393095,% resistant strains,9.041204480754752,1.5341149221785124,0.6174065607071004,Fourth,6,Central,12,1,1,1
Jiangxi,Meropenem,K. pneumoniae_resistance_2020,16.53522253036499,% resistant strains,9.786033761056682,1.689675606492036,0.7567462963139118,Fourth,6,Central,12,1,1,1
Jiangxi,Levofloxacin,K. pneumoniae_resistance_2020,18.60950142145157,% resistant strains,17.609797382066326,1.056769763881743,0.07966109414069338,Fourth,6,Central,12,1,1,1
Jiangxi,Gentamicin,K. pneumoniae_resistance_2020,23.973576724529263,% resistant strains,17.96851304750289,1.3341992551721416,0.415974141021786,Fourth,6,Central,12,1,1,1
Jiangxi,Cefepime,K. pneumoniae_resistance_2020,21.591146290302277,% resistant strains,19.450855219075756,1.1100358337523126,0.1506062498567458,Fourth,6,Central,12,1,1,1
Jiangxi,Cefoxitin,K. pneumoniae_resistance_2020,24.014092981815335,% resistant strains,16.85962172285203,1.4243553845141095,0.5103091515772219,Fourth,6,Central,12,1,1,1
Jiangxi,Ciprofloxacin,K. pneumoniae_resistance_2020,24.45826232433319,% resistant strains,20.7240377402594,1.1801880806663234,0.23901679299571987,Fourth,6,Central,12,1,1,1
Jiangxi,Ceftazidime,K. pneumoniae_resistance_2020,25.782465934753414,% resistant strains,20.505291343696655,1.2573567233259022,0.3303940132921844,Fourth,6,Central,12,1,1,1
Jiangxi,Tobramycin,K. pneumoniae_resistance_2020,21.739129722118378,% resistant strains,12.93810780250257,1.6802402680485828,0.748667547728647,Fourth,6,Central,12,1,1,1
Jiangxi,Cefotaxime,K. pneumoniae_resistance_2020,29.889726638793945,% resistant strains,29.358970445971334,1.0180781609423037,0.025848325731080254,Fourth,6,Central,12,1,1,1
Jiangxi,Chloramphenicol,K. pneumoniae_resistance_2020,29.100850224494938,% resistant strains,24.078479998054043,1.208583358536203,0.27331698224654494,Fourth,6,Central,12,1,1,1
Jiangxi,Trimethoprim/Sulfamethoxazole,K. pneumoniae_resistance_2020,34.82319116592407,% resistant strains,26.626129111936017,1.307857819645044,0.38720571052842434,Fourth,6,Central,12,1,1,1
Jiangxi,Ceftriaxone,K. pneumoniae_resistance_2020,37.234777212142944,% resistant strains,29.76919914926252,1.2507819584076842,0.3228303147309766,Fourth,6,Central,12,1,1,1
Jiangxi,Aztreonam,K. pneumoniae_resistance_2020,36.33183538913727,% resistant strains,24.669636161096633,1.4727349504420992,0.5584978104892592,Fourth,6,Central,12,1,1,1
Jiangxi,Cefuroxime,K. pneumoniae_resistance_2020,39.313822984695435,% resistant strains,32.88324609879525,1.1955578493248507,0.2576839392631663,Fourth,6,Central,12,1,1,1
Jiangxi,Cefazolin,K. pneumoniae_resistance_2020,40.321528911590576,% resistant strains,36.90256399493064,1.09264843811746,0.1278292855738354,Fourth,6,Central,12,1,1,1
Jiangxi,Nitrofurantoin,K. pneumoniae_resistance_2020,28.19494605064392,% resistant strains,27.239182367920876,1.0350878256848353,0.049753183477669966,Fourth,6,Central,12,1,1,1
Jiangxi,Ampicillin,K. pneumoniae_resistance_2020,96.2116241455078,% resistant strains,90.6022064147457,1.0619125952085993,0.0866650244768404,Fourth,6,Central,12,1,1,1
Jiangxi,Polymyxin B,P. aeruginosa_resistance_2020,1.1904762126505375,% resistant strains,1.7123785184661824,0.6952179087815672,-0.5244628484980329,Fourth,6,Central,12,1,1,1
Jiangxi,Amikacin,P. aeruginosa_resistance_2020,5.636114999651909,% resistant strains,3.823045905559294,1.4742472726932563,0.559978525226097,Fourth,6,Central,12,1,1,1
Jiangxi,Tobramycin,P. aeruginosa_resistance_2020,8.481696248054504,% resistant strains,6.436400860548019,1.3177700444425615,0.39809863689608915,Fourth,6,Central,12,1,1,1
Jiangxi,Ciprofloxacin,P. aeruginosa_resistance_2020,10.411826521158218,% resistant strains,11.459815778559253,0.9085509507612006,-0.1383606730538526,Fourth,6,Central,12,1,1,1
Jiangxi,Gentamicin,P. aeruginosa_resistance_2020,9.308739751577376,% resistant strains,8.194962131880946,1.135910038603289,0.18384858132131207,Fourth,6,Central,12,1,1,1
Jiangxi,Cefepime,P. aeruginosa_resistance_2020,10.627558082342148,% resistant strains,9.344042242775041,1.1373619474547583,0.18569144218222344,Fourth,6,Central,12,1,1,1
Jiangxi,Levofloxacin,P. aeruginosa_resistance_2020,12.931184470653534,% resistant strains,12.496551703060828,1.034780216008409,0.049324376472549225,Fourth,6,Central,12,1,1,1
Jiangxi,Meropenem,P. aeruginosa_resistance_2020,15.196165442466736,% resistant strains,13.369277780575135,1.1366481938572608,0.18478579203525666,Fourth,6,Central,12,1,1,1
Jiangxi,Ceftazidime,P. aeruginosa_resistance_2020,16.686096787452698,% resistant strains,13.378139993836802,1.2472658228378417,0.31876897151903105,Fourth,6,Central,12,1,1,1
Jiangxi,Imipenem,P. aeruginosa_resistance_2020,18.891403079032894,% resistant strains,16.286363368553502,1.159952203664406,0.21406535970027335,Fourth,6,Central,12,1,1,1
Jiangxi,Piperacillin,P. aeruginosa_resistance_2020,19.809414446353912,% resistant strains,15.056883904241747,1.3156383865570822,0.39576300760612254,Fourth,6,Central,12,1,1,1
Jiangxi,Aztreonam,P. aeruginosa_resistance_2020,19.20607089996338,% resistant strains,19.94089988931533,0.9631496575665733,-0.054168108393067786,Fourth,6,Central,12,1,1,1
Jiangxi,Polymyxin B,A. baumannii_resistance_2020,3.514179959893226,% resistant strains,2.1236475548465497,1.6547849250565279,0.7266437199220588,Fourth,6,Central,12,1,1,1
Jiangxi,Tigecycline,A. baumannii_resistance_2020,1.7228739336133003,% resistant strains,3.042739701847876,0.5662245549847684,-0.820553780142797,Fourth,6,Central,12,1,1,1
Jiangxi,Minocycline,A. baumannii_resistance_2020,19.35691386461258,% resistant strains,17.706245736729713,1.0932251902761483,0.12859060817516316,Fourth,6,Central,12,1,1,1
Jiangxi,Amikacin,A. baumannii_resistance_2020,52.51041054725647,% resistant strains,37.5737825228322,1.3975279309541921,0.48287711701939334,Fourth,6,Central,12,1,1,1
