province,matrix,env_class,env_burden_log_median,env_burden_log_p90,env_records_total,env_refs,env_year_min,env_year_max,concentration_unit_mode,n_units,cluster_id,cluster_name
Liaoning,sludge,diaminopyrimidines,1.2787536009528289,1.2787536009528289,1,1,2015,2015,ng/g,1,2,Urban-industrial wastewater core
Liaoning,sludge,fluoroquinolones,2.1166077439882485,3.38060899549535,7,2,2012,2015,ng/g,1,2,Urban-industrial wastewater core
Liaoning,sludge,macrolides,1.4038486754036958,2.6556119552162283,6,2,2012,2015,ng/g,1,2,Urban-industrial wastewater core
Liaoning,sludge,sulfonamides,0.7434276776384717,1.0603363116413038,6,1,2015,2015,ng/g,1,2,Urban-industrial wastewater core
Liaoning,sludge,tetracyclines,1.4653828514484184,2.342732233511686,4,1,2015,2015,ng/g,1,2,Urban-industrial wastewater core
Liaoning,soil,diaminopyrimidines,1.2106174852609892,1.2106174852609892,1,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Liaoning,soil,fluoroquinolones,0.8309092995464433,1.5244869414420326,9,2,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Liaoning,soil,macrolides,0.9612814719845825,1.14067668639555,3,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Liaoning,soil,other,0.7973082833122795,0.7973082833122795,1,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Liaoning,soil,sulfonamides,1.1246192849705767,1.522214937043696,5,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Liaoning,soil,tetracyclines,2.152004070697065,2.8889085998008017,4,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Liaoning,wastewater effluent,fluoroquinolones,2.4055171069763763,2.4055171069763763,1,1,2016,2016,ng/L,1,2,Urban-industrial wastewater core
Liaoning,wastewater influent,diaminopyrimidines,2.3710678622717363,2.3710678622717363,1,1,2016,2016,ng/L,1,2,Urban-industrial wastewater core
Liaoning,wastewater influent,fluoroquinolones,2.7858990283843834,2.7858990283843834,1,1,2016,2016,ng/L,1,2,Urban-industrial wastewater core
Liaoning,wastewater influent,sulfonamides,2.929929560084588,2.929929560084588,1,1,2016,2016,ng/L,1,2,Urban-industrial wastewater core
Ningxia,surface water,fluoroquinolones,0.9198584061342412,0.9213208616137298,2,1,2023,2023,ng/L,1,3,Inland surveillance-gap belt
Ningxia,surface water,macrolides,1.1430148002540952,1.1430148002540952,1,1,2023,2023,ng/L,1,3,Inland surveillance-gap belt
Qinghai,sediment,fluoroquinolones,0.2741578492636798,0.2741578492636798,1,1,2022,2022,ng/g,1,3,Inland surveillance-gap belt
Qinghai,sediment,lincosamides,0.21085336531489318,0.21085336531489318,1,1,2018,2018,ng/g,1,3,Inland surveillance-gap belt
Qinghai,sediment,macrolides,0.2787536009528289,0.6197492406141363,7,3,2018,2022,ng/g,1,3,Inland surveillance-gap belt
Qinghai,sediment,tetracyclines,0.17026171539495738,0.18855202176256075,3,2,2018,2022,ng/g,1,3,Inland surveillance-gap belt
Qinghai,sludge,diaminopyrimidines,1.2787536009528289,1.2787536009528289,1,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Qinghai,sludge,fluoroquinolones,1.9258275746247422,3.4198887980549,5,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Qinghai,sludge,macrolides,1.0078474942632591,2.360051632002765,4,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Qinghai,sludge,sulfonamides,0.7434276776384717,1.0603363116413038,6,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Qinghai,sludge,tetracyclines,1.4653828514484184,2.342732233511686,4,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Qinghai,surface water,fluoroquinolones,0.8987251815894935,1.9612397907578263,7,1,2022,2022,ng/L,1,3,Inland surveillance-gap belt
Qinghai,surface water,macrolides,0.9971884952713214,1.8728863779588127,4,1,2022,2022,ng/L,1,3,Inland surveillance-gap belt
Qinghai,surface water,tetracyclines,0.7882040798012089,0.8057721854050697,4,1,2022,2022,ng/L,1,3,Inland surveillance-gap belt
Shaanxi,sediment,beta-lactams,1.6434526764861874,1.6434526764861874,1,1,2017,2017,ng/g,1,3,Inland surveillance-gap belt
Shaanxi,sediment,diaminopyrimidines,0.5718196176372716,1.0415021278991399,4,2,2014,2017,ng/g,1,3,Inland surveillance-gap belt
Shaanxi,sediment,fluoroquinolones,0.4468808810289717,1.8131002086879258,12,2,2014,2017,ng/g,1,3,Inland surveillance-gap belt
Shaanxi,sediment,macrolides,1.2550579327133646,1.6388865033208848,4,1,2017,2017,ng/g,1,3,Inland surveillance-gap belt
Shaanxi,sediment,phenicols,0.6801972923102706,0.7614437581840292,2,1,2017,2017,ng/g,1,3,Inland surveillance-gap belt
Shaanxi,sediment,sulfonamides,0.35301733035717525,1.4944432659933116,12,2,2014,2017,ng/g,1,3,Inland surveillance-gap belt
Shaanxi,sediment,tetracyclines,0.6414741105040995,2.191868025583016,13,2,2014,2017,ng/g,1,3,Inland surveillance-gap belt
Shaanxi,surface water,fluoroquinolones,1.325720858019412,1.752310615378287,3,1,2022,2022,ng/L,1,3,Inland surveillance-gap belt
Shaanxi,surface water,macrolides,1.3827372657613304,1.5541255815130128,11,2,2021,2022,ng/L,1,3,Inland surveillance-gap belt
Shaanxi,surface water,sulfonamides,0.6503075231319365,0.6503075231319365,1,1,2022,2022,ng/L,1,3,Inland surveillance-gap belt
Shaanxi,surface water,tetracyclines,0.505149978319906,0.8169257210601831,3,1,2022,2022,ng/L,1,3,Inland surveillance-gap belt
Shaanxi,wastewater effluent,macrolides,1.8740177038621861,2.6421257523436883,5,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Shandong,sediment,diaminopyrimidines,0.05225379820901431,0.3789477607387219,8,2,2017,2018,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sediment,fluoroquinolones,0.14767357416680893,1.1971732984341563,116,10,2013,2018,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sediment,macrolides,0.33041377334919075,0.5502283530550941,21,5,2013,2018,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sediment,other,0,0,1,1,2015,2015,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sediment,phenicols,0.2937647318410411,0.528776517313874,2,1,2015,2015,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sediment,sulfonamides,0.07554696139253074,0.46213951377659224,46,7,2013,2018,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sediment,tetracyclines,0.3820170425748684,1.6540802353065707,51,8,2013,2018,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sludge,diaminopyrimidines,1.2787536009528289,1.2787536009528289,1,1,2015,2015,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sludge,fluoroquinolones,1.9258275746247422,3.4198887980549,5,1,2015,2015,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sludge,macrolides,1.0078474942632591,2.360051632002765,4,1,2015,2015,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sludge,sulfonamides,0.7434276776384717,1.0603363116413038,6,1,2015,2015,ng/g,1,1,Eastern production-infrastructure belt
Shandong,sludge,tetracyclines,1.6292056571023037,2.260400892597502,5,2,2015,2018,ng/g,2,1,Eastern production-infrastructure belt
Shandong,soil,fluoroquinolones,0.4862619052981638,0.7627815291350335,6,2,2015,2019,ng/g,1,1,Eastern production-infrastructure belt
Shandong,soil,macrolides,0.7481880270062004,0.7481880270062004,1,1,2019,2019,ng/g,1,1,Eastern production-infrastructure belt
Shandong,soil,phenicols,0.33545674249973023,0.5121333491137758,2,1,2015,2015,ng/g,1,1,Eastern production-infrastructure belt
Shandong,soil,sulfonamides,0.31368292829636635,0.4013332848087195,2,1,2019,2019,ng/g,1,1,Eastern production-infrastructure belt
Shandong,soil,tetracyclines,0.17695898058690818,0.17695898058690818,1,1,2015,2015,ng/g,1,1,Eastern production-infrastructure belt
Shandong,surface water,fluoroquinolones,0.8026805402618653,1.300201338500937,4,1,2019,2019,ng/L,1,1,Eastern production-infrastructure belt
Shandong,wastewater effluent,fluoroquinolones,2.313318735498588,2.313318735498588,1,1,2018,2018,ng/L,1,1,Eastern production-infrastructure belt
Shandong,wastewater effluent,macrolides,2.2189291850880872,2.2189291850880872,1,1,2018,2018,ng/L,1,1,Eastern production-infrastructure belt
Shandong,wastewater effluent,sulfonamides,1.6802448370426077,1.6802448370426077,1,1,2018,2018,ng/L,1,1,Eastern production-infrastructure belt
Shandong,wastewater effluent,tetracyclines,0.8082109729242221,0.8082109729242221,1,1,2018,2018,ng/L,1,1,Eastern production-infrastructure belt
Shandong,wastewater influent,fluoroquinolones,2.6649332875498026,2.6649332875498026,1,1,2018,2018,ng/L,1,1,Eastern production-infrastructure belt
Shandong,wastewater influent,macrolides,2.335698551498222,2.335698551498222,1,1,2018,2018,ng/L,1,1,Eastern production-infrastructure belt
Shandong,wastewater influent,sulfonamides,2.531338387270009,2.531338387270009,1,1,2018,2018,ng/L,1,1,Eastern production-infrastructure belt
Shandong,wastewater influent,tetracyclines,0.8162412999917831,0.8162412999917831,1,1,2018,2018,ng/L,1,1,Eastern production-infrastructure belt
Shanghai,sediment,beta-lactams,0.6720978579357175,0.9778722530155013,5,2,2017,2018,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sediment,diaminopyrimidines,0.2284003587030047,0.9764678415571938,5,2,2018,2019,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sediment,fluoroquinolones,0.9423608742379923,2.026369363519241,30,6,2012,2021,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sediment,lincosamides,0.4742162640762552,0.4742162640762552,1,1,2017,2017,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sediment,macrolides,0.36172783601759284,1.133743291880465,15,4,2012,2019,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sediment,other,0,0.1906575594804745,5,2,2017,2018,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sediment,phenicols,0.056971676153418395,0.16110964736695962,6,2,2012,2012,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sediment,sulfonamides,0.10380372095595687,0.7722607654272039,109,8,2012,2019,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sediment,tetracyclines,0.6532125137753437,1.1081228535229541,35,7,2012,2019,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sludge,diaminopyrimidines,1.2787536009528289,1.2787536009528289,1,1,2015,2015,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sludge,fluoroquinolones,1.9258275746247422,3.4198887980549,5,1,2015,2015,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sludge,macrolides,1.0078474942632591,2.360051632002765,4,1,2015,2015,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sludge,sulfonamides,0.7434276776384717,1.0603363116413038,6,1,2015,2015,ng/g,1,2,Urban-industrial wastewater core
Shanghai,sludge,tetracyclines,1.4653828514484184,2.342732233511686,4,1,2015,2015,ng/g,1,2,Urban-industrial wastewater core
Shanghai,soil,fluoroquinolones,1.0863598306747482,1.3869490652749126,9,2,2012,2014,ng/g,1,2,Urban-industrial wastewater core
Shanghai,soil,macrolides,0.3222192947339193,0.3222192947339193,1,1,2012,2012,ng/g,1,2,Urban-industrial wastewater core
Shanghai,soil,sulfonamides,0.2041199826559248,0.36849880587326916,13,2,2012,2014,ng/g,1,2,Urban-industrial wastewater core
Shanghai,soil,tetracyclines,0.48713837547718647,1.223452991611247,7,2,2012,2014,ng/g,1,2,Urban-industrial wastewater core
Shanxi,sludge,diaminopyrimidines,1.2787536009528289,1.2787536009528289,1,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Shanxi,sludge,fluoroquinolones,1.9258275746247422,3.4198887980549,5,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Shanxi,sludge,macrolides,1.0078474942632591,2.360051632002765,4,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Shanxi,sludge,sulfonamides,0.7434276776384717,1.0603363116413038,6,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Shanxi,sludge,tetracyclines,1.4653828514484184,2.342732233511686,4,1,2015,2015,ng/g,1,3,Inland surveillance-gap belt
Shanxi,soil,fluoroquinolones,0.33324963028084625,0.48820817575324316,4,1,2017,2017,ng/g,1,3,Inland surveillance-gap belt
Shanxi,soil,sulfonamides,0.006460772772280073,0.014835253538905194,8,1,2017,2017,ng/g,1,3,Inland surveillance-gap belt
Shanxi,soil,tetracyclines,0.10380372095595687,0.23072161597553487,3,1,2017,2017,ng/g,1,3,Inland surveillance-gap belt
Shanxi,surface water,fluoroquinolones,0.6434526764861874,1.1384614996783708,3,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Shanxi,surface water,macrolides,2.3799209526221543,2.689708883390175,2,1,2022,2022,ng/L,1,3,Inland surveillance-gap belt
Shanxi,surface water,sulfonamides,1.6589731133505916,1.9451539331220955,2,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Shanxi,surface water,tetracyclines,1.642929491308514,2.3360870808154957,4,2,2021,2022,ng/L,1,3,Inland surveillance-gap belt
Shanxi,wastewater influent,sulfonamides,3.4893959217271293,3.4893959217271293,1,1,2023,2023,ng/L,1,3,Inland surveillance-gap belt
Sichuan,soil,fluoroquinolones,0.46479630438637887,0.8671297755382447,4,1,2016,2016,ng/g,1,3,Inland surveillance-gap belt
Sichuan,soil,macrolides,0.17026171539495738,0.9071044708367696,3,1,2016,2016,ng/g,1,3,Inland surveillance-gap belt
Sichuan,soil,phenicols,0.02530586526477026,0.02530586526477026,1,1,2016,2016,ng/g,1,3,Inland surveillance-gap belt
Sichuan,soil,sulfonamides,0.1931245983544616,0.30101022882724465,5,1,2016,2016,ng/g,1,3,Inland surveillance-gap belt
Sichuan,soil,tetracyclines,1.2408717602102226,1.5120704085505654,4,1,2016,2016,ng/g,1,3,Inland surveillance-gap belt
Sichuan,surface water,beta-lactams,0.7481880270062004,0.9220284284224338,5,2,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Sichuan,surface water,fluoroquinolones,1.3114613097403915,1.4105101639669773,4,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Sichuan,surface water,lincosamides,0.7419390777291989,0.7419390777291989,1,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Sichuan,surface water,phenicols,1.4229179807676624,1.4229179807676624,1,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Sichuan,surface water,sulfonamides,0.4101795586065676,0.4284113444208381,2,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Sichuan,surface water,tetracyclines,1.785614524946824,1.9020857253499668,3,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Sichuan,wastewater effluent,fluoroquinolones,3.060282229438346,3.060282229438346,1,1,2020,2020,ng/L,1,3,Inland surveillance-gap belt
Sichuan,wastewater influent,fluoroquinolones,3.467815215399414,3.467815215399414,1,1,2020,2020,ng/L,1,3,Inland surveillance-gap belt
Sichuan,wastewater influent,lincosamides,2.0141843975012796,2.0141843975012796,1,1,2020,2020,ng/L,1,3,Inland surveillance-gap belt
Tianjin,sediment,fluoroquinolones,0.9344984512435676,1.2521540400635316,7,1,2013,2017,ng/g,1,2,Urban-industrial wastewater core
Tianjin,sediment,macrolides,0.45894959471205304,0.7737298042288878,4,2,2013,2017,ng/g,1,2,Urban-industrial wastewater core
Tianjin,sediment,sulfonamides,0.07918124604762482,1.2000312233859527,13,3,2013,2017,ng/g,1,2,Urban-industrial wastewater core
Tianjin,sediment,tetracyclines,1.050440184716336,1.8627138043623823,14,3,2013,2017,ng/g,1,2,Urban-industrial wastewater core
Tianjin,soil,diaminopyrimidines,1.2106174852609892,1.2106174852609892,1,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Tianjin,soil,fluoroquinolones,1.5231341375146328,1.5285453532242324,3,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Tianjin,soil,macrolides,0.9612814719845825,1.14067668639555,3,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Tianjin,soil,other,0.7973082833122795,0.7973082833122795,1,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Tianjin,soil,sulfonamides,1.1246192849705767,1.522214937043696,5,1,2013,2013,ng/g,1,2,Urban-industrial wastewater core
Tianjin,soil,tetracyclines,1.4716235625689307,2.2139052801745183,14,2,2012,2013,ng/g,1,2,Urban-industrial wastewater core
Tibet,sediment,macrolides,1.7587605439099796,1.7587605439099796,1,1,2020,2020,ng/g,1,3,Inland surveillance-gap belt
Tibet,sediment,sulfonamides,1.0591846176313713,1.0591846176313713,1,1,2020,2020,ng/g,1,3,Inland surveillance-gap belt
Tibet,soil,fluoroquinolones,1.5963771439975991,1.5963771439975991,1,1,2020,2020,ng/g,1,3,Inland surveillance-gap belt
Tibet,soil,macrolides,1.6236627073562047,1.6236627073562047,1,1,2020,2020,ng/g,1,3,Inland surveillance-gap belt
Tibet,surface water,diaminopyrimidines,2.727541257028556,2.727541257028556,1,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Tibet,surface water,fluoroquinolones,0.5831987739686227,0.5831987739686227,1,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Tibet,surface water,macrolides,2.7993405494535817,2.7993405494535817,1,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Tibet,surface water,sulfonamides,2.506505032404872,2.633014586925875,3,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Tibet,surface water,tetracyclines,1.5248802758812379,2.246185064267908,2,1,2021,2021,ng/L,1,3,Inland surveillance-gap belt
Xinjiang,sediment,fluoroquinolones,1.7577754910119257,2.0098841508856493,3,1,2012,2012,ng/g,1,3,Inland surveillance-gap belt
Xinjiang,sediment,sulfonamides,0.3606950633675303,0.47950103053838833,2,1,2012,2012,ng/g,1,3,Inland surveillance-gap belt
Xinjiang,sediment,tetracyclines,0.9942627570120666,1.117580430809569,4,1,2012,2012,ng/g,1,3,Inland surveillance-gap belt
Xinjiang,wastewater effluent,fluoroquinolones,2.5217916496391233,2.5217916496391233,1,1,2024,2024,ng/L,1,3,Inland surveillance-gap belt
Xinjiang,wastewater effluent,lincosamides,1.4941545940184429,1.4941545940184429,1,1,2024,2024,ng/L,1,3,Inland surveillance-gap belt
Xinjiang,wastewater effluent,macrolides,1.9590413923210936,1.9590413923210936,1,1,2024,2024,ng/L,1,3,Inland surveillance-gap belt
Xinjiang,wastewater influent,fluoroquinolones,2.342218717900887,2.608773098552068,2,1,2024,2024,ng/L,1,3,Inland surveillance-gap belt
Yunnan,soil,fluoroquinolones,0.6958203517461938,0.793495757751859,4,1,2012,2012,ng/g,1,3,Inland surveillance-gap belt
Yunnan,soil,macrolides,0.3222192947339193,0.3222192947339193,1,1,2012,2012,ng/g,1,3,Inland surveillance-gap belt
Yunnan,soil,sulfonamides,0.04139268515822508,0.04139268515822508,2,1,2012,2012,ng/g,1,3,Inland surveillance-gap belt
Yunnan,soil,tetracyclines,0.8661968799114843,4.927988988237798,6,2,2012,2020,ng/g,1,3,Inland surveillance-gap belt
Yunnan,wastewater effluent,beta-lactams,9.497645505490041,9.497645505490041,1,1,2020,2020,ng/L,1,3,Inland surveillance-gap belt
Zhejiang,sediment,diaminopyrimidines,0.01911629044707278,0.2793370770375031,3,1,2018,2019,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,sediment,fluoroquinolones,0.5725383510815714,1.0568847998806246,26,4,2015,2019,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,sediment,lincosamides,0.651623955191196,0.946282136381313,2,1,2018,2018,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,sediment,macrolides,0.27462427842702797,0.8369937388582527,10,2,2018,2019,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,sediment,phenicols,0.18752072083646307,0.1920038228508619,3,1,2016,2016,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,sediment,sulfonamides,0.08278537031645007,0.8056134118068128,27,5,2013,2019,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,sediment,tetracyclines,0.36172783601759284,0.978424037679507,25,5,2013,2019,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,sludge,diaminopyrimidines,1.60422605308447,1.60422605308447,1,1,2012,2012,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,sludge,sulfonamides,1.61066016308988,1.61066016308988,1,1,2012,2012,ng/g,1,1,Eastern production-infrastructure belt
Zhejiang,soil,fluoroquinolones,0.12987395428381213,0.6597539206555019,61,5,2014,2017,ng/g,2,1,Eastern production-infrastructure belt
Zhejiang,soil,macrolides,0.009110922738136438,0.191541043562246,26,3,2016,2017,ng/g dw,2,1,Eastern production-infrastructure belt
Zhejiang,soil,sulfonamides,0.009450895798693935,0.3904299663206914,25,4,2014,2017,ng/g,2,1,Eastern production-infrastructure belt
Zhejiang,soil,tetracyclines,0.5538534375120692,1.5911066450318807,25,5,2014,2017,ng/g,2,1,Eastern production-infrastructure belt
Zhejiang,surface water,diaminopyrimidines,0.9804616937736266,1.2695563842911335,2,1,2024,2024,ng/L,1,1,Eastern production-infrastructure belt
Zhejiang,surface water,fluoroquinolones,1.3102683666324475,1.4818820327834674,3,2,2022,2024,ng/L,1,1,Eastern production-infrastructure belt
Zhejiang,surface water,phenicols,1.5236164190543708,1.5459808627502771,3,1,2024,2024,ng/L,1,1,Eastern production-infrastructure belt
Zhejiang,surface water,sulfonamides,0.5440680443502757,0.5440680443502757,1,1,2022,2022,ng/L,1,1,Eastern production-infrastructure belt
Zhejiang,wastewater effluent,fluoroquinolones,1.4174158291257881,1.552070915830399,4,1,2020,2020,ng/L,1,1,Eastern production-infrastructure belt
Zhejiang,wastewater effluent,lincosamides,0.6627578316815741,0.6627578316815741,1,1,2020,2020,ng/L,1,1,Eastern production-infrastructure belt
Zhejiang,wastewater effluent,macrolides,1.0004340774793186,1.0004340774793186,1,1,2020,2020,ng/L,1,1,Eastern production-infrastructure belt
Zhejiang,wastewater influent,fluoroquinolones,1.255272505103306,1.255272505103306,1,1,2024,2024,ng/L,1,1,Eastern production-infrastructure belt
