year,province,bacteria_species,antibiotic,drug_code,total_n_strains,resistant_percent,resistant_n_strains,intermediate_percent,intermediate_n_strains,sensitive_percent,sensitive_n_strains
2019,Beijing,S. aureus,Nitrofurantoin,NIT,3289,0.8513226173818111,28,0.45606568455696106,15,98.69261384010316,3246
2019,Beijing,S. aureus,Chloramphenicol,CHL,63,4.76190485060215,3,0,0,95.23809552192688,60
2019,Beijing,S. aureus,Rifampicin,RIF,10383,6.423962116241455,667,0.4815564025193453,50,93.0944800376892,9666
2019,Beijing,S. aureus,Trimethoprim/Sulfamethoxazole,SXT,10130,16.071076691150665,1628,0.02961500431410968,3,83.89930725097656,8499
2019,Beijing,S. aureus,Amikacin,AMK,359,13.927575945854189,50,3.621169924736023,13,82.45125412940979,296
2019,Beijing,S. aureus,Gentamicin,GEN,10481,20.24616003036499,2122,2.509302459657192,263,77.24453806877136,8096
2019,Beijing,S. aureus,Cefoxitin,FOX,814,23.587223887443542,192,0,0,76.4127790927887,622
2019,Beijing,S. aureus,Levofloxacin,LVX,9439,23.402902483940125,2209,1.2077550403773785,114,75.38934350013733,7116
2019,Beijing,S. aureus,Tetracycline,TCY,7007,25.66005289554596,1798,0.5280433688312769,37,73.81190061569214,5172
2019,Beijing,S. aureus,Ciprofloxacin,CIP,6929,24.101601541042328,1670,3.175061196088791,220,72.7233350276947,5039
2019,Beijing,S. aureus,Oxacillin,OXA,10271,33.25868844985962,3416,0,0,66.74131155014038,6855
2019,Beijing,S. aureus,Clindamycin,CLI,10002,34.99300181865692,3500,0.7698460482060909,77,64.23715353012085,6425
2019,Beijing,S. aureus,Erythromycin,ERY,10538,61.491745710372925,6480,1.432909443974495,151,37.07534670829773,3907
2019,Beijing,S. aureus,Penicillin G,PEN,9906,87.09872961044312,8628,0,0,12.901271879673004,1278
2019,Beijing,E. coli,Tigecycline,TGC,7697,0.20787320099771023,16,1.2082629837095735,93,98.583865165710435,7588
2019,Beijing,E. coli,Ertapenem,ETP,11698,1.897760294377804,222,0.2906479639932513,34,97.81159162521362,11442
2019,Beijing,E. coli,Meropenem,MEM,16273,2.3904627189040184,389,0.3195477183908224,52,97.28999137878418,15832
2019,Beijing,E. coli,Amikacin,AMK,24105,2.339763566851616,564,0.37751502823084593,91,97.28271961212158,23450
2019,Beijing,E. coli,Imipenem,IPM,24441,2.8926802799105644,707,0.8223885670304298,201,96.28493189811708,23533
2019,Beijing,E. coli,Cefotetan,CTT,9384,4.134697467088699,388,1.0869565419852734,102,94.77834701538086,8894
2019,Beijing,E. coli,Piperacillin/Tazobactam,TZP,23738,5.1183756440877914,1215,3.4291010349988937,814,91.45252108573914,21709
2019,Beijing,E. coli,Nitrofurantoin,NIT,6027,4.181184619665146,252,8.578065037727356,517,87.24074959754944,5258
2019,Beijing,E. coli,Cefoperazone/Sulbactam,CSL,9952,6.410771608352661,638,7.686897367238998,765,85.90233325958252,8549
2019,Beijing,E. coli,Cefoxitin,FOX,4991,15.728311240673063,785,8.355039358139038,417,75.91664791107178,3789
2019,Beijing,E. coli,Chloramphenicol,CHL,2930,20.58020532131195,603,6.7918092012405396,199,72.62798547744751,2128
2019,Beijing,E. coli,Ceftazidime,CAZ,23558,24.658289551734924,5809,5.238135531544685,1234,70.1035737991333,16515
2019,Beijing,E. coli,Cefepime,FEP,24324,25.559118390083313,6217,8.341555297374725,2029,66.09932780265808,16078
2019,Beijing,E. coli,Amoxicillin/Clavulanic acid,AMC,8669,12.78117448091507,1108,21.398085355758667,1855,65.82074165344238,5706
2019,Beijing,E. coli,Tobramycin,TOB,13419,12.064982205629349,1619,24.86027330160141,3336,63.07474374771118,8464
2019,Beijing,E. coli,Aztreonam,ATM,18746,34.57804322242737,6482,2.4111811071634293,452,63.01077604293823,11812
2019,Beijing,E. coli,Gentamicin,GEN,18250,38.07671368122101,6949,1.0739726014435291,196,60.84931492805481,11105
2019,Beijing,E. coli,Ticarcillin/Clavulanic acid,TCC,398,23.86934608221054,95,18.592964112758636,74,57.537686824798584,229
2019,Beijing,E. coli,Trimethoprim/Sulfamethoxazole,SXT,22659,50.22286772727966,11380,0.03971931582782417,9,49.73741173744202,11270
2019,Beijing,E. coli,Ceftriaxone,CRO,19784,52.390819787979126,10365,0.24767487775534391,49,47.36150503158569,9370
2019,Beijing,E. coli,Cefotaxime,CTX,3286,51.82592868804931,1703,1.3390139676630497,44,46.83505892753601,1539
2019,Beijing,E. coli,Levofloxacin,LVX,23490,52.30310559272766,12286,2.7032779529690742,635,44.99361515045166,10569
2019,Beijing,E. coli,Ciprofloxacin,CIP,19846,55.26554584503174,10968,2.2926533594727516,455,42.44180321693421,8423
2019,Beijing,E. coli,Cefuroxime,CXM,11129,53.526824712753296,5957,4.313055798411369,480,42.16012358665466,4692
2019,Beijing,E. coli,Ampicillin/Sulbactam,SAM,14367,45.145124197006226,6486,22.18974083662033,3188,32.66513645648956,4693
2019,Beijing,E. coli,Ampicillin,AMP,15047,80.93972206115723,12179,1.4554396271705627,219,17.60483831167221,2649
2019,Beijing,E. coli,Cefazolin,CZO,1899,67.29857921600342,1278,24.5392307639122,466,8.16219076514244,155
2019,Beijing,K. pneumoniae,Amikacin,AMK,19863,13.104768097400664,2603,0.201379437930882,40,86.69385313987732,17220
2019,Beijing,K. pneumoniae,Tigecycline,TGC,5564,4.259525611996651,237,10.531991720199583,586,85.20848155021667,4741
2019,Beijing,K. pneumoniae,Ertapenem,ETP,7685,17.384515702724457,1336,0.6245933473110199,48,81.99089169502258,6301
2019,Beijing,K. pneumoniae,Cefotetan,CTT,8466,20.30474841594696,1719,0.95676826313138,81,78.73848080635071,6666
2019,Beijing,K. pneumoniae,Meropenem,MEM,12022,20.66211998462677,2484,0.640492420643568,77,78.69738936424255,9461
2019,Beijing,K. pneumoniae,Imipenem,IPM,20488,21.475985646247864,4400,1.742483489215374,357,76.78152918815613,15731
2019,Beijing,K. pneumoniae,Chloramphenicol,CHL,3499,20.605887472629547,721,5.944555625319481,208,73.44955801963806,2570
2019,Beijing,K. pneumoniae,Gentamicin,GEN,15426,26.487746834754944,4086,0.8297679014503956,128,72.68248200416565,11212
2019,Beijing,K. pneumoniae,Piperacillin/Tazobactam,TZP,20283,24.00532513856888,4869,3.697677701711654,750,72.29699492454529,14664
2019,Beijing,K. pneumoniae,Trimethoprim/Sulfamethoxazole,SXT,18837,28.651058673858643,5397,0.05308701074682176,10,71.29585146903992,13430
2019,Beijing,K. pneumoniae,Tobramycin,TOB,11819,20.255520939826965,2394,9.019375592470167,1066,70.72510123252869,8359
2019,Beijing,K. pneumoniae,Cefoperazone/Sulbactam,CSL,7199,24.531185626983643,1766,5.5424366146326065,399,69.92638111114502,5034
2019,Beijing,K. pneumoniae,Levofloxacin,LVX,19778,28.85529398918152,5707,2.128627710044384,421,69.01608109474182,13650
2019,Beijing,K. pneumoniae,Ceftazidime,CAZ,18614,30.17084002494812,5616,1.912538893520832,356,67.91661977767944,12642
2019,Beijing,K. pneumoniae,Cefepime,FEP,20390,30.632662773132324,6246,2.329573407769203,475,67.03776121139526,13669
2019,Beijing,K. pneumoniae,Cefotaxime,CTX,2985,32.69681632518768,976,1.1725293472409248,35,66.13065600395203,1974
2019,Beijing,K. pneumoniae,Cefoxitin,FOX,4661,32.58957266807556,1519,1.4160051941871643,66,65.9944236278534,3076
2019,Beijing,K. pneumoniae,Aztreonam,ATM,16297,33.55832397937775,5469,0.546112796291709,89,65.89556336402893,10739
2019,Beijing,K. pneumoniae,Ciprofloxacin,CIP,16931,31.533873081207275,5339,2.758254110813141,467,65.7078742980957,11125
2019,Beijing,K. pneumoniae,Ticarcillin/Clavulanic acid,TCC,588,30.95238208770752,182,6.972789019346237,41,62.074828147888184,365
2019,Beijing,K. pneumoniae,Amoxicillin/Clavulanic acid,AMC,7839,31.343284249305725,2457,8.649062365293503,678,60.00765562057495,4704
2019,Beijing,K. pneumoniae,Ceftriaxone,CRO,15477,42.230406403541565,6536,0.24552561808377504,38,57.52406716346741,8903
2019,Beijing,K. pneumoniae,Cefuroxime,CXM,8488,43.68520379066467,3708,2.8510838747024536,242,53.46371531486511,4538
2019,Beijing,K. pneumoniae,Ampicillin/Sulbactam,SAM,11769,40.64066708087921,4783,6.066785752773285,714,53.29254865646362,6272
2019,Beijing,K. pneumoniae,Nitrofurantoin,NIT,4919,37.58894205093384,1849,38.991665840148926,1918,23.419393599033356,1152
2019,Beijing,K. pneumoniae,Cefazolin,CZO,3313,42.95200705528259,1423,37.337759137153625,1237,19.710232317447662,653
2019,Beijing,K. pneumoniae,Ampicillin,AMP,6232,89.87483978271484,5601,8.536585420370102,532,1.5885751694440842,99
2019,Beijing,P. aeruginosa,Amikacin,AMK,16650,3.789789974689483,631,1.6996996477246284,283,94.51050758361816,15736
2019,Beijing,P. aeruginosa,Tobramycin,TOB,12619,8.867580443620682,1119,1.3154766522347927,166,89.81693983078003,11334
2019,Beijing,P. aeruginosa,Polymyxin B,POL,215,9.302325546741486,20,2.7906976640224457,6,87.90697455406189,189
2019,Beijing,P. aeruginosa,Gentamicin,GEN,11765,10.148746520280838,1194,4.836378991603851,569,85.01487374305725,10002
2019,Beijing,P. aeruginosa,Ciprofloxacin,CIP,15669,13.568191230297089,2126,5.194970965385437,814,81.2368392944336,12729
2019,Beijing,P. aeruginosa,Cefepime,FEP,17092,12.72525191307068,2175,8.676573634147644,1483,78.59817743301392,13434
2019,Beijing,P. aeruginosa,Ceftazidime,CAZ,16697,15.284182131290436,2552,6.731748580932617,1124,77.98407077789307,13021
2019,Beijing,P. aeruginosa,Levofloxacin,LVX,16702,14.90839421749115,2490,7.17279389500618,1198,77.91880965232849,13014
2019,Beijing,P. aeruginosa,Piperacillin/Tazobactam,TZP,16120,12.15880885720253,1960,13.18858563899994,2126,74.65260624885559,12034
2019,Beijing,P. aeruginosa,Meropenem,MEM,14329,21.069160103797913,3019,4.445530101656914,637,74.48530793190002,10673
2019,Beijing,P. aeruginosa,Cefoperazone/Sulbactam,CSL,6719,15.47849327325821,1040,12.84417361021042,863,71.67733311653137,4816
2019,Beijing,P. aeruginosa,Piperacillin,PIP,8600,17.83720999956131,1534,12.941861152648926,1113,69.22093033790588,5953
2019,Beijing,P. aeruginosa,Imipenem,IPM,17077,24.928265810012817,4257,8.602213859558105,1469,66.46952033042908,11351
2019,Beijing,P. aeruginosa,Aztreonam,ATM,8197,21.86165601015091,1792,19.67793107032776,1613,58.46041440963745,4792
2019,Beijing,A. baumannii,Polymyxin B,POL,52,7.6923079788684845,4,0,0,92.30769276618958,48
2019,Beijing,A. baumannii,Tigecycline,TGC,4098,4.538799449801445,186,16.12982004880905,661,79.33138012886047,3251
2019,Beijing,A. baumannii,Amikacin,AMK,5651,41.49708151817322,2345,1.5395505353808403,87,56.963372230529785,3219
2019,Beijing,A. baumannii,Minocycline,MNO,4650,22.94623702764511,1067,24.473118782043457,1138,52.58064270019531,2445
2019,Beijing,A. baumannii,Tobramycin,TOB,8376,52.87727117538452,4429,1.384909264743328,116,45.737820863723755,3831
2019,Beijing,A. baumannii,Cefoperazone/Sulbactam,CSL,5007,41.34212136268616,2070,13.580986857414246,680,45.0768917798996,2257
2019,Beijing,A. baumannii,Gentamicin,GEN,6330,51.69036388397217,3272,6.3349127769470215,401,41.97472333908081,2657
2019,Beijing,A. baumannii,Ampicillin/Sulbactam,SAM,6071,54.10970449447632,3285,4.645033925771713,282,41.24526381492615,2504
2019,Beijing,A. baumannii,Levofloxacin,LVX,10709,45.75590491294861,4900,14.156317710876465,1516,40.08777737617493,4293
2019,Beijing,A. baumannii,Imipenem,IPM,10950,60.10045409202576,6581,0.5844749044626951,64,39.31506872177124,4305
2019,Beijing,A. baumannii,Ciprofloxacin,CIP,9939,60.750579833984375,6038,0.3722708439454436,37,38.87715041637421,3864
2019,Beijing,A. baumannii,Cefepime,FEP,10464,56.058865785598755,5866,6.259556859731674,655,37.68157362937927,3943
2019,Beijing,A. baumannii,Ceftazidime,CAZ,9322,58.732032775878906,5475,3.700922429561615,345,37.5670462846756,3502
2019,Beijing,A. baumannii,Piperacillin/Tazobactam,TZP,6094,61.256974935531616,3733,2.3629799485206604,144,36.38004660606384,2217
2019,Beijing,A. baumannii,Meropenem,MEM,5840,63.33904266357422,3699,0.7705479394644499,45,35.89041233062744,2096
2019,Beijing,A. baumannii,Cefotaxime,CTX,1549,48.4828919172287,751,28.40542197227478,440,23.1116846203804,358
2019,Beijing,A. baumannii,Ceftriaxone,CRO,4751,59.79793667793274,2841,30.68827688694,1458,9.513786435127258,452
2019,Beijing,A. baumannii,Aztreonam,ATM,1989,73.10206294059753,1454,23.78079444169998,473,3.1171442940831184,62
2019,Tianjin,S. aureus,Linezolid,LNZ,6302,0,0,0,0,100,6302
2019,Tianjin,S. aureus,Vancomycin,VAN,6356,0,0,0,0,100,6356
2019,Tianjin,S. aureus,Teicoplanin,TEC,905,0,0,0,0,100,905
2019,Tianjin,S. aureus,Nitrofurantoin,NIT,4700,0.17021276289597154,8,0.4680851008743048,22,99.36169981956482,4670
2019,Tianjin,S. aureus,Chloramphenicol,CHL,56,1.785714365541935,1,0,0,98.21428656578064,55
2019,Tianjin,S. aureus,Rifampicin,RIF,6376,1.94479301571846,124,0.3450439078733325,22,97.71016240119934,6230
2019,Tianjin,S. aureus,Amikacin,AMK,99,0,0,4.040404036641121,4,95.95959782600404,95
2019,Tianjin,S. aureus,Levofloxacin,LVX,6146,11.60104125738144,713,0.6671005394309759,41,87.73185610771179,5392
2019,Tianjin,S. aureus,Tetracycline,TCY,5374,12.132489681243896,652,0.4465946927666664,24,87.42091655731201,4698
2019,Tianjin,S. aureus,Ciprofloxacin,CIP,5391,11.982934176921844,646,4.8043034970760345,259,83.21276307106018,4486
2019,Tianjin,S. aureus,Oxacillin,OXA,6219,18.2183638215065,1133,0,0,81.78163766860962,5086
2019,Tianjin,S. aureus,Gentamicin,GEN,6380,15.109717845916748,964,3.74608151614666,239,81.14420175552368,5177
2019,Tianjin,S. aureus,Cefoxitin,FOX,453,19.426049292087555,88,0,0,80.57395219802856,365
2019,Tianjin,S. aureus,Trimethoprim/Sulfamethoxazole,SXT,6296,22.887547314167023,1441,0,0,77.1124541759491,4855
2019,Tianjin,S. aureus,Clindamycin,CLI,6256,30.834397673606873,1929,0.6713555194437504,42,68.49424839019775,4285
2019,Tianjin,S. aureus,Erythromycin,ERY,5784,61.18602752685547,3539,1.815352775156498,105,36.99861764907837,2140
2019,Tianjin,S. aureus,Penicillin G,PEN,5966,85.8531653881073,5122,0,0,14.14683163166046,844
2019,Tianjin,E. coli,Tigecycline,TGC,12540,0.04784688935615122,6,0.1116427476517856,14,99.84050989151,12520
2019,Tianjin,E. coli,Meropenem,MEM,12329,1.2815313413739204,158,0.08110958151519299,10,98.63736033439636,12161
2019,Tianjin,E. coli,Imipenem,IPM,18764,1.316350419074297,247,0.2717970637604594,51,98.41185212135316,18466
