province,bacteria_species,antibiotic,antibiotic_class,endpoint_label,curated_endpoint,n_years,first_year,last_year,first_resistant_percent,last_resistant_percent,absolute_change_2019_2024,slope_percentage_points_per_year,intercept,mean_total_strains
Hebei,E. coli,Ceftriaxone,other,E. coli | Ceftriaxone,False,6,2019,2024,57.52816200256348,52.90795564651489,-4.620206356048584,-1.2254561696734596,2531.8540346056507,25558.666666666668
Hebei,E. coli,Cefuroxime,other,E. coli | Cefuroxime,False,6,2019,2024,59.13237929344177,54.75966930389404,-4.3727099895477295,-1.1140499796186998,2308.386342582414,26617.333333333332
Hebei,E. coli,Chloramphenicol,other,E. coli | Chloramphenicol,False,6,2019,2024,23.26241135597229,24.13303554058075,0.8706241846084595,0.14761873653965046,-273.4107494072078,7504.0
Hebei,E. coli,Ciprofloxacin,fluoroquinolones,E. coli | Ciprofloxacin,True,6,2019,2024,58.273112773895264,58.09022784233093,-0.18288493156433105,-0.28565457889013995,635.7140002932284,27316.5
Hebei,E. coli,Ertapenem,other,E. coli | Ertapenem,False,6,2019,2024,3.2718412578105927,1.8123356625437737,-1.459505595266819,-0.15619993742024252,317.91231115483805,5833.5
Hebei,E. coli,Gentamicin,other,E. coli | Gentamicin,False,6,2019,2024,44.04599368572235,37.76032030582428,-6.285673379898071,-1.3735823120390709,2816.8867370062612,29252.833333333332
Hebei,E. coli,Imipenem,other,E. coli | Imipenem,False,6,2019,2024,1.9634393975138664,1.8520474433898928,-0.11139195412397362,-0.013168097606727424,28.55598172261675,33641.666666666664
Hebei,E. coli,Levofloxacin,fluoroquinolones,E. coli | Levofloxacin,True,6,2019,2024,53.69125008583069,54.77834939956665,1.087099313735962,-0.09527887616841105,246.70289726489187,31783.5
Hebei,E. coli,Meropenem,other,E. coli | Meropenem,False,6,2019,2024,1.833494193851948,1.664794236421585,-0.16869995743036292,-0.036292911640235924,75.11478142901657,28422.166666666668
Hebei,E. coli,Nitrofurantoin,other,E. coli | Nitrofurantoin,False,6,2019,2024,5.027660354971886,3.5554632544517517,-1.472197100520134,-0.19166896385805313,391.9787158994318,7640.333333333333
Hebei,E. coli,Piperacillin/Tazobactam,other,E. coli | Piperacillin/Tazobactam,False,6,2019,2024,4.529575631022453,7.411684095859528,2.8821084648370743,0.7478257268667557,-1505.4927321524103,34068.333333333336
Hebei,E. coli,Polymyxin B,other,E. coli | Polymyxin B,False,4,2021,2024,1.211801916360855,0.5931198131293058,-0.6186821032315493,-0.24731322191650776,501.1837327619032,5105.5
Hebei,E. coli,Ticarcillin/Clavulanic acid,other,E. coli | Ticarcillin/Clavulanic acid,False,6,2019,2024,19.437840580940247,13.608509302139282,-5.829331278800964,-1.5493766750609113,3148.426513530148,7526.166666666667
Hebei,E. coli,Tigecycline,other,E. coli | Tigecycline,False,6,2019,2024,0.2157032024115324,0.1471598166972398,-0.06854338571429261,-0.008494303827840104,17.323802508016396,5261.833333333333
Hebei,E. coli,Tobramycin,other,E. coli | Tobramycin,False,6,2019,2024,17.532147467136383,35.3777140378952,17.84556657075882,2.2637691668100755,-4557.414998525469,18930.666666666668
Hebei,E. coli,Trimethoprim/Sulfamethoxazole,sulfonamides,E. coli | Trimethoprim/Sulfamethoxazole,True,6,2019,2024,60.232168436050415,54.49891686439514,-5.733251571655273,-1.3158915724073985,2717.1947583132132,30537.0
Hebei,K. pneumoniae,Amikacin,other,K. pneumoniae | Amikacin,False,6,2019,2024,7.019300758838654,6.239334866404533,-0.7799658924341202,-0.28530712638583233,583.6509302400553,31810.5
Hebei,K. pneumoniae,Amoxicillin/Clavulanic acid,other,K. pneumoniae | Amoxicillin/Clavulanic acid,False,6,2019,2024,24.202053248882297,19.707413017749783,-4.494640231132514,-0.6211453250476956,1277.448088640392,8399.5
Hebei,K. pneumoniae,Ampicillin,other,K. pneumoniae | Ampicillin,False,6,2019,2024,93.27840209007265,89.43524956703186,-3.8431525230407857,-0.8569562435150329,1824.6797955036523,10242.5
Hebei,K. pneumoniae,Ampicillin/Sulbactam,other,K. pneumoniae | Ampicillin/Sulbactam,False,6,2019,2024,35.0348025560379,28.323084115982056,-6.711718440055847,-1.422028286116543,2906.6592990218337,25346.0
Hebei,K. pneumoniae,Aztreonam,other,K. pneumoniae | Aztreonam,False,6,2019,2024,26.20023488998413,22.552596032619476,-3.6476388573646545,-0.7481600131307887,1536.4615586968816,21244.166666666668
Hebei,K. pneumoniae,Cefazolin,other,K. pneumoniae | Cefazolin,False,6,2019,2024,40.221232175827026,31.00639283657074,-9.214839339256287,-2.042956948280414,4167.492737571558,10935.666666666666
Hebei,K. pneumoniae,Cefepime,other,K. pneumoniae | Cefepime,False,6,2019,2024,22.36662656068802,18.36134046316147,-4.00528609752655,-0.9004067097391867,1840.996253632457,32097.0
Hebei,K. pneumoniae,Cefoperazone/Sulbactam,other,K. pneumoniae | Cefoperazone/Sulbactam,False,6,2019,2024,14.897392690181732,13.204734027385712,-1.6926586627960205,-0.5468374916485397,1120.672321603415,18122.0
Hebei,K. pneumoniae,Cefotaxime,other,K. pneumoniae | Cefotaxime,False,6,2019,2024,33.908045291900635,26.982790231704712,-6.925255060195923,-0.9387087821960665,1928.1329848369392,6108.333333333333
Hebei,K. pneumoniae,Cefotetan,other,K. pneumoniae | Cefotetan,False,6,2019,2024,12.064310163259506,8.493589609861374,-3.5707205533981323,-0.9395712401186262,1909.9990995300345,10545.666666666666
Hebei,K. pneumoniae,Cefoxitin,other,K. pneumoniae | Cefoxitin,False,6,2019,2024,19.309940934181213,14.839811623096466,-4.470129311084747,-0.9331575461796178,1905.5596180614612,14412.166666666666
Hebei,K. pneumoniae,Ceftazidime,other,K. pneumoniae | Ceftazidime,False,6,2019,2024,23.630651831626892,19.707582890987396,-3.923068940639496,-0.9811615092414212,2005.4805518474789,32472.666666666668
Hebei,K. pneumoniae,Ceftazidime/Avibactam,other,K. pneumoniae | Ceftazidime/Avibactam,False,4,2021,2024,14.07407373189926,4.5421600341796875,-9.531913697719572,-5.17271004617075,10475.3389418097,1458.0
Hebei,K. pneumoniae,Ceftriaxone,other,K. pneumoniae | Ceftriaxone,False,6,2019,2024,34.747788310050964,27.560514211654663,-7.187274098396301,-1.5692871809006756,3203.4665622315865,23672.0
Hebei,K. pneumoniae,Cefuroxime,other,K. pneumoniae | Cefuroxime,False,6,2019,2024,36.53714954853058,29.823443293571472,-6.7137062549591064,-1.3092500822885376,2680.095467539197,25901.833333333332
Hebei,K. pneumoniae,Chloramphenicol,other,K. pneumoniae | Chloramphenicol,False,6,2019,2024,24.326059222221375,18.84208470582962,-5.483974516391754,-1.371078448636239,2794.009497577331,11054.5
Hebei,K. pneumoniae,Ciprofloxacin,fluoroquinolones,K. pneumoniae | Ciprofloxacin,True,6,2019,2024,22.602805495262142,18.49903166294098,-4.103773832321163,-1.067250370979338,2178.9481059710765,25381.5
Hebei,K. pneumoniae,Ertapenem,other,K. pneumoniae | Ertapenem,False,6,2019,2024,12.076172977685928,7.688698172569275,-4.387474805116653,-0.8463322690555681,1721.0460204525968,5988.5
Hebei,K. pneumoniae,Gentamicin,other,K. pneumoniae | Gentamicin,False,6,2019,2024,21.341904997825623,16.384387016296387,-4.957517981529236,-1.2143539105143657,2473.244553847131,26851.333333333332
Hebei,K. pneumoniae,Imipenem,other,K. pneumoniae | Imipenem,False,6,2019,2024,11.145148426294329,8.694811910390854,-2.4503365159034747,-0.6151619127818653,1254.2034475150836,32493.0
Hebei,K. pneumoniae,Levofloxacin,fluoroquinolones,K. pneumoniae | Levofloxacin,True,6,2019,2024,19.61892545223236,15.993919968605042,-3.6250054836273193,-0.8488313640867322,1734.244298594411,31506.333333333332
Hebei,K. pneumoniae,Meropenem,other,K. pneumoniae | Meropenem,False,6,2019,2024,11.108803749084473,8.43031033873558,-2.678493410348892,-0.6346657659326449,1293.1791224153606,26692.333333333332
Hebei,K. pneumoniae,Nitrofurantoin,other,K. pneumoniae | Nitrofurantoin,False,6,2019,2024,27.88374125957489,20.986832678318024,-6.8969085812568665,-1.1601735438618572,2371.907466011231,6508.5
Hebei,K. pneumoniae,Piperacillin/Tazobactam,other,K. pneumoniae | Piperacillin/Tazobactam,False,6,2019,2024,14.286357164382936,14.512376487255096,0.2260193228721601,0.03884822130204522,-63.32823793095936,32891.666666666664
Hebei,K. pneumoniae,Polymyxin B,other,K. pneumoniae | Polymyxin B,False,4,2021,2024,3.711886703968048,1.2084047310054302,-2.503481972962618,-0.8130165841429317,1646.9371842683843,6786.5
Hebei,K. pneumoniae,Ticarcillin/Clavulanic acid,other,K. pneumoniae | Ticarcillin/Clavulanic acid,False,6,2019,2024,25.141578912734985,21.408095955848697,-3.733482956886288,-1.3100945949554663,2672.7110888561047,8036.0
Hebei,K. pneumoniae,Tigecycline,other,K. pneumoniae | Tigecycline,False,6,2019,2024,1.150442473590374,0.7627243176102638,-0.38771815598011017,-0.15990383124777244,324.5627123081966,7992.0
Hebei,K. pneumoniae,Tobramycin,other,K. pneumoniae | Tobramycin,False,6,2019,2024,13.135318458080292,17.92096197605133,4.785643517971039,0.3679677418299677,-730.3681032003985,17870.5
Hebei,K. pneumoniae,Trimethoprim/Sulfamethoxazole,sulfonamides,K. pneumoniae | Trimethoprim/Sulfamethoxazole,False,6,2019,2024,30.34820556640625,23.439711332321167,-6.908494234085083,-1.4830022198814103,3024.994183807307,29901.166666666668
Hebei,P. aeruginosa,Amikacin,other,P. aeruginosa | Amikacin,False,6,2019,2024,5.788775905966759,3.0144838616251945,-2.774292044341564,-0.5577191337943413,1131.5803933020113,16590.0
Hebei,P. aeruginosa,Aztreonam,other,P. aeruginosa | Aztreonam,False,6,2019,2024,21.760648488998413,18.7256783246994,-3.034970164299015,-0.7259437016078749,1487.162744218464,10021.333333333334
Hebei,P. aeruginosa,Cefepime,other,P. aeruginosa | Cefepime,False,6,2019,2024,13.396647572517397,9.126238524913788,-4.270409047603609,-0.9656977653503893,1963.234755943314,17064.0
Hebei,P. aeruginosa,Cefoperazone/Sulbactam,other,P. aeruginosa | Cefoperazone/Sulbactam,False,6,2019,2024,12.021318823099136,13.507480919361116,1.48616209626198,0.024365037679665816,-36.63776576517712,9689.166666666666
Hebei,P. aeruginosa,Ceftazidime,other,P. aeruginosa | Ceftazidime,False,6,2019,2024,16.416797041893005,13.37425857782364,-3.0425384640693647,-0.6533502680914878,1335.8829505528993,17501.333333333332
Hebei,P. aeruginosa,Ceftazidime/Avibactam,other,P. aeruginosa | Ceftazidime/Avibactam,False,4,2021,2024,12.5,4.256559908390045,-8.243440091609955,-4.040242582558563,8183.841224012692,574.0
Hebei,P. aeruginosa,Ciprofloxacin,fluoroquinolones,P. aeruginosa | Ciprofloxacin,True,6,2019,2024,16.16780161857605,11.293741315603256,-4.874060302972794,-0.8375972083637311,1706.150030210029,16780.5
Hebei,P. aeruginosa,Gentamicin,other,P. aeruginosa | Gentamicin,False,6,2019,2024,14.52457159757614,7.910371571779251,-6.6142000257968885,-1.2651212300574077,2567.691352275357,12829.0
Hebei,P. aeruginosa,Imipenem,other,P. aeruginosa | Imipenem,False,6,2019,2024,18.80590468645096,14.721956849098206,-4.083947837352753,-0.7961599315916073,1626.2018809290726,16989.5
Hebei,P. aeruginosa,Levofloxacin,fluoroquinolones,P. aeruginosa | Levofloxacin,False,6,2019,2024,16.34397655725479,11.779769510030746,-4.564207047224045,-0.8476399949619418,1726.8419983132892,16834.833333333332
Hebei,P. aeruginosa,Meropenem,other,P. aeruginosa | Meropenem,False,6,2019,2024,16.211308538913727,12.892405688762665,-3.318902850151062,-0.758249121052913,1547.0541298532048,16490.833333333332
Hebei,P. aeruginosa,Piperacillin,other,P. aeruginosa | Piperacillin,False,6,2019,2024,17.7471786737442,19.137629866600037,1.390451192855835,-0.2280122041702843,477.76132017385595,10697.833333333334
Hebei,P. aeruginosa,Piperacillin/Tazobactam,other,P. aeruginosa | Piperacillin/Tazobactam,False,6,2019,2024,12.056303769350052,14.755108952522278,2.698805183172226,0.1270434686115349,-245.50562479656978,16302.333333333334
Hebei,P. aeruginosa,Polymyxin B,other,P. aeruginosa | Polymyxin B,False,6,2019,2024,1.3347022235393524,1.65619645267725,0.3214942291378975,0.010913525308878453,-20.652960033282877,5390.5
Hebei,P. aeruginosa,Tobramycin,other,P. aeruginosa | Tobramycin,False,6,2019,2024,11.390506476163864,10.671810060739515,-0.7186964154243487,-0.3735680665289318,764.4164662632128,14657.666666666666
Hebei,S. aureus,Cefoxitin,other,S. aureus | Cefoxitin,False,6,2019,2024,33.691754937171936,31.43167495727539,-2.2600799798965454,-0.40560313633516193,851.3598564977975,5701.666666666667
Hebei,S. aureus,Chloramphenicol,other,S. aureus | Chloramphenicol,False,6,2019,2024,7.977461814880371,5.180811882019043,-2.796649932861328,-0.4555363314492939,926.6911116456447,4583.833333333333
Hebei,S. aureus,Ciprofloxacin,fluoroquinolones,S. aureus | Ciprofloxacin,False,6,2019,2024,14.39165025949478,11.842422932386398,-2.5492273271083814,-0.4822534322739098,987.6401943962685,9403.666666666666
Hebei,S. aureus,Clindamycin,other,S. aureus | Clindamycin,False,6,2019,2024,47.22426533699035,36.82028949260712,-10.403975844383233,-2.199907302856643,4487.164074977637,13263.5
Hebei,S. aureus,Erythromycin,macrolides,S. aureus | Erythromycin,True,6,2019,2024,72.23264575004578,68.21097135543823,-4.021674394607544,-1.2224551609585856,2538.9821657683533,15126.833333333334
Hebei,S. aureus,Gentamicin,other,S. aureus | Gentamicin,False,6,2019,2024,16.939662396907806,10.77847182750702,-6.161190569400786,-1.220743720020658,2480.9323129840254,15334.5
Hebei,S. aureus,Levofloxacin,fluoroquinolones,S. aureus | Levofloxacin,False,6,2019,2024,13.334625959396362,11.71766147017479,-1.6169644892215729,-0.32647669315342903,672.0457566778828,13398.333333333334
Hebei,S. aureus,Linezolid,other,S. aureus | Linezolid,False,6,2019,2024,0.0,0.0,0.0,0.0,-0.0,15077.5
Hebei,S. aureus,Nitrofurantoin,other,S. aureus | Nitrofurantoin,False,6,2019,2024,0.7183908019214869,0.1103143906220793,-0.6080764112994076,-0.14756519680045482,298.7837074360168,2893.8333333333335
Hebei,S. aureus,Oxacillin,other,S. aureus | Oxacillin,False,6,2019,2024,31.08883798122406,29.47799265384674,-1.6108453273773193,-0.3702834674290743,778.2422928867884,14783.166666666666
Hebei,S. aureus,Penicillin G,other,S. aureus | Penicillin G,False,6,2019,2024,94.05701160430908,92.47709512710573,-1.579916477203355,-0.2639649595533334,626.521991150767,13544.166666666666
Hebei,S. aureus,Rifampicin,other,S. aureus | Rifampicin,False,6,2019,2024,4.4777389615774155,1.5523483976721764,-2.925390563905239,-0.5612403952650051,1137.4132284008397,14548.833333333334
Hebei,S. aureus,Teicoplanin,other,S. aureus | Teicoplanin,False,6,2019,2024,0.0,0.0,0.0,0.0,-0.0,7017.5
Hebei,S. aureus,Tetracycline,other,S. aureus | Tetracycline,False,6,2019,2024,20.469766855239868,12.765957415103912,-7.703809440135956,-1.6974342295102793,3447.7259896059168,11871.166666666666
Hebei,S. aureus,Trimethoprim/Sulfamethoxazole,sulfonamides,S. aureus | Trimethoprim/Sulfamethoxazole,False,6,2019,2024,19.650696218013763,15.366512537002563,-4.2841836810112,-0.8765343683106814,1789.9832923923727,13921.0
Hebei,S. aureus,Vancomycin,other,S. aureus | Vancomycin,False,6,2019,2024,0.0,0.0,0.0,0.0,-0.0,14994.5
Heilongjiang,A. baumannii,Amikacin,other,A. baumannii | Amikacin,False,6,2019,2024,31.908154487609863,33.60973000526428,1.701575517654419,-0.016125696046011922,65.04219563234444,6409.166666666667
Heilongjiang,A. baumannii,Ampicillin/Sulbactam,other,A. baumannii | Ampicillin/Sulbactam,False,6,2019,2024,37.9222571849823,41.48624837398529,3.5639911890029907,1.5306844881603305,-3055.30321112713,5176.166666666667
Heilongjiang,A. baumannii,Aztreonam,other,A. baumannii | Aztreonam,False,6,2019,2024,0.0,58.666664361953735,58.666664361953735,4.226691978318715,-8493.617449318395,217.33333333333334
Heilongjiang,A. baumannii,Cefepime,other,A. baumannii | Cefepime,False,6,2019,2024,44.51827108860016,42.14663207530975,-2.3716390132904053,-0.4810967615671312,1018.5218192279729,6483.833333333333
Heilongjiang,A. baumannii,Cefoperazone/Sulbactam,other,A. baumannii | Cefoperazone/Sulbactam,False,6,2019,2024,31.834036111831665,31.455397605895996,-0.37863850593566895,0.6107028041569935,-1197.375540081093,5286.333333333333
Heilongjiang,A. baumannii,Cefotaxime,other,A. baumannii | Cefotaxime,False,6,2019,2024,34.41814482212067,35.71428656578064,1.2961417436599731,0.6145736149379872,-1203.6656444414705,933.6666666666666
Heilongjiang,A. baumannii,Ceftazidime,other,A. baumannii | Ceftazidime,False,6,2019,2024,34.14680063724518,44.62025463581085,10.473453998565674,2.3340684175494646,-4675.364586512915,6631.333333333333
Heilongjiang,A. baumannii,Ceftriaxone,other,A. baumannii | Ceftriaxone,False,6,2019,2024,25.643834471702576,26.93266868591309,1.2888342142105138,0.5323108604976463,-1049.5664387090578,1817.1666666666667
Heilongjiang,A. baumannii,Ciprofloxacin,fluoroquinolones,A. baumannii | Ciprofloxacin,False,6,2019,2024,45.485520362854,46.20080590248108,0.7152855396270823,0.2714967727662345,-501.08199854716304,6603.833333333333
Heilongjiang,A. baumannii,Gentamicin,other,A. baumannii | Gentamicin,False,6,2019,2024,43.71325969696045,34.05367732048035,-9.659582376480103,-2.0770082303456183,4239.661138738961,5676.666666666667
Heilongjiang,A. baumannii,Imipenem,other,A. baumannii | Imipenem,False,6,2019,2024,43.84379684925079,47.869858145713806,4.026061296463013,0.9801641532354799,-1933.3134173215244,6206.833333333333
Heilongjiang,A. baumannii,Levofloxacin,fluoroquinolones,A. baumannii | Levofloxacin,True,6,2019,2024,31.12114369869232,36.70128285884857,5.5801391601562536,1.2188025031772527,-2428.2401849261632,6904.666666666667
Heilongjiang,A. baumannii,Meropenem,other,A. baumannii | Meropenem,False,6,2019,2024,44.06525492668152,46.679797768592834,2.614542841911316,0.7964229583741383,-1563.2261399430367,5813.166666666667
Heilongjiang,A. baumannii,Minocycline,other,A. baumannii | Minocycline,False,6,2019,2024,20.453400909900665,9.702501446008682,-10.750899463891983,-2.2723534064634454,4608.354795497277,4671.5
Heilongjiang,A. baumannii,Piperacillin/Tazobactam,other,A. baumannii | Piperacillin/Tazobactam,False,6,2019,2024,45.004597306251526,45.42303383350372,0.41843652725219727,0.18853042806909376,-334.3737785875288,6638.666666666667
Heilongjiang,A. baumannii,Polymyxin B,other,A. baumannii | Polymyxin B,False,6,2019,2024,4.62462455034256,3.575076535344124,-1.049548014998436,-0.23281556687188448,473.96674792866287,2924.6666666666665
Heilongjiang,A. baumannii,Tigecycline,other,A. baumannii | Tigecycline,False,6,2019,2024,2.0422788336873055,1.8719211220741272,-0.17035771161317825,-0.11931088886088588,243.70918543029404,3357.0
Heilongjiang,A. baumannii,Tobramycin,other,A. baumannii | Tobramycin,False,6,2019,2024,51.380425691604614,44.195979833602905,-7.184445858001709,-2.183903200285976,4460.089515135807,3326.3333333333335
