scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
sample_year_ge_2012,sediment,macrolides,E. coli | Chloramphenicol,LivestockAquacultureIndex,23,3,343,75,2,2012,2025,-0.04051383399209486,0.8543766254269076,0.019762845849802372,0.9286828411360328,0.007092046804500494,0.3948781291172594,-0.30046949274091866,0.1635958608482027,0.32913270093001945,0.12514487141345776,TRUE,0.8260869565217391,3.3832752613240427,Guangxi,4,3,5,3,4,0.9897658389202042,0.9983183529452494,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,macrolides,E. coli | Tobramycin,LivestockAquacultureIndex,23,3,343,75,2,2012,2025,-0.04051383399209486,0.8543766254269076,0.0800395256916996,0.7165801831888988,0.007092046804500494,0.3948781291172594,-0.30046949274091866,0.1635958608482027,0.36619719427799463,0.08569399995881602,TRUE,0.9130434782608695,2.6585365853658542,Guangdong,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
all_years,sediment,fluoroquinolones,A. baumannii | Cefotaxime,WastewaterHealthIndex,23,3,950,128,2,2007,2025,-0.03656126482213439,0.8684573099373583,0.1709486166007905,0.4354567315349366,0.025862178954528397,0.2654973649538867,-0.2611923837609197,0.22866112411256875,0.4956719100917453,0.01616302374900501,TRUE,0.782608695652174,3.8030888030888037,Qinghai,4,3,5,3,4,0.986382660126367,0.9527513570413668,4,23,Too sparse,5,,,,NA
all_years,sediment,macrolides,E. coli | Tigecycline,LivestockAquacultureIndex,23,3,430,93,2,2008,2025,-0.03557312252964427,0.871983698281857,-0.037549407114624504,0.8649333446053347,0.003177020108859277,0.4751811594202898,-0.27279467104109717,0.20789663531159303,0.13442056254198992,0.5408728640761178,TRUE,0.8695652173913043,3.8730158730158735,Guangdong,4,3,5,4,3,0.986382660126367,0.9839482303587244,4,23,Too sparse,5,,,,NA
all_years,sediment,fluoroquinolones,K. pneumoniae | Aztreonam,WastewaterHealthIndex,23,3,950,128,2,2007,2025,-0.03359683794466403,0.8790434876667224,0.09486166007905138,0.6668004750731932,0.025862178954528397,0.2654973649538867,-0.2611923837609197,0.22866112411256875,0.4556026239466042,0.028907527590839276,TRUE,0.782608695652174,4.226890756302522,Qinghai,4,3,5,3,4,0.986382660126367,0.9735149286785509,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,macrolides,A. baumannii | Polymyxin B,LivestockAquacultureIndex,22,3,343,75,2,2012,2025,0.20045172219085267,0.37108257182330096,0.14737436476566915,0.5127986614526049,0.007092046804500494,0.3948781291172594,-0.23835075788078358,0.28543141012938844,-0.3654335079357037,0.09444520833913675,TRUE,1,0.5873239436619715,Shaanxi,4,3,5,5,3,0.9897658389202042,0.9821372580715791,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,K. pneumoniae | Cefazolin,urban_share_2024,22,3,532,100,2,2012,2025,0.1586674195369848,0.4806470518262419,0.2975719932241672,0.1786350514138787,0.029436730803339754,0.26584337235470984,0.22190852625635235,0.32093693531886136,0.22981366459627328,0.30354785916215565,TRUE,1,0.7953736654804272,Qinghai,4,3,5,4,3,0.9897658389202042,0.9085948024020088,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,sulfonamides,A. baumannii | Polymyxin B,WastewaterHealthIndex,22,3,825,104,2,2012,2025,0.145115753811406,0.5193505321771541,0.2241671372106155,0.3159085603715585,0.001275151374805137,0.5664690382081681,-0.023183511996652115,0.9184342317222123,-0.4071250887216957,0.06003644769852582,TRUE,1,0.5167315175097277,Jilin,4,3,5,5,3,0.9897658389202042,0.9407262299986144,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,A. baumannii | Meropenem,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.1326933935629588,0.55608258588587,0.07058159232072278,0.7549478236684113,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.4506648551544326,0.03530060771749487,TRUE,1,1.280425531914893,Qinghai,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,S. aureus | Nitrofurantoin,EconomicScaleIndex,22,3,532,100,2,2012,2025,0.1326933935629588,0.5560825858858705,0.17899491812535295,0.4254382439036576,0.029436730803339754,0.26584337235470984,-0.041831569979675305,0.8533586332176251,-0.5195028758286703,0.01321674155763504,TRUE,1,1.0944680851063824,Guangdong,4,3,5,4,3,0.9897658389202042,0.9821372580715791,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,K. pneumoniae | Imipenem,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.13156408808582723,0.559478837548821,-0.05590062111801244,0.8048424437470657,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.39016154335829173,0.0726350581721829,TRUE,1,1.2901287553648066,Qinghai,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,P. aeruginosa | Amikacin,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.12817617165443257,0.5697228950732829,0.059288537549407126,0.7932554520311477,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.3635853222889588,0.0962504984568567,TRUE,1,1.3202643171806159,Qinghai,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,P. aeruginosa | Piperacillin,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.12478825522303785,0.5800486861512526,0.046866177300959926,0.8359288882240986,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.26519675918121566,0.2329557456278705,TRUE,1,0.9461538461538458,Liaoning,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,E. coli | Nitrofurantoin,EconomicScaleIndex,22,3,532,100,2,2012,2025,0.12252964426877473,0.5869771640200256,0.16092603049124793,0.47434088716881473,0.029436730803339754,0.26584337235470984,-0.041831569979675305,0.8533586332176251,-0.2843416175645497,0.199667523567022,TRUE,1,1.1304147465437786,Guangdong,4,3,5,4,3,0.9897658389202042,0.9821372580715791,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,E. coli | Aztreonam,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.101072840203275,0.6544778869223145,0.10671936758893283,0.6364319056668151,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.4404867279363902,0.04019578829198142,TRUE,1,1.3642458100558652,Liaoning,4,3,5,4,4,0.9897658389202042,0.9922412228672932,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,K. pneumoniae | Meropenem,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.08639186900056467,0.7022561610479261,0.01524562394127612,0.946312760752094,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.4325704067668017,0.04435774278203162,TRUE,1,1.886274509803921,Qinghai,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,K. pneumoniae | Tobramycin,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.08639186900056467,0.7022561610479261,0.05590062111801244,0.8048424437470657,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.42748134315778047,0.047205382602500214,TRUE,1,1.886274509803921,Qinghai,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,K. pneumoniae | Levofloxacin,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.08413325804630153,0.7097094861597423,-0.023150762281197067,0.9185490835113287,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.49477007309928295,0.01923444875081983,TRUE,1,1.932885906040268,Qinghai,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,K. pneumoniae | Ertapenem,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.08187464709203841,0.7171885307837645,0.09655561829474875,0.6690506468846467,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.268024016741783,0.22782483046673047,TRUE,1,1.9820689655172405,Qinghai,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
all_years,sediment,macrolides,E. coli | Polymyxin B,WastewaterHealthIndex,22,3,430,93,2,2008,2025,0.07622811970638059,0.7359946162262683,0.027667984189723327,0.9027231587747131,0.003177020108859277,0.4751811594202898,-0.20972314138458834,0.3488900098093195,-0.095534261169799,0.6723618267977278,TRUE,0.8636363636363636,1.7770370370370365,Shaanxi,4,3,5,4,3,0.986382660126367,0.9839482303587244,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,K. pneumoniae | Cefotetan,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.07171089779785433,0.7511458887213622,0.09429700734048563,0.6763807942707638,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.2782021439598254,0.20997181531352946,TRUE,1,2.2417322834645663,Qinghai,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,E. coli | Cefazolin,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.06832298136645965,0.7625680708731801,0.04234895539243366,0.8515642629643546,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.3652816768252992,0.09459256470455694,TRUE,0.8636363636363636,2.022314049586776,Liaoning,4,3,5,4,4,0.9897658389202042,0.9983183529452494,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,E. coli | Cefotaxime,urban_share_2024,22,3,532,100,2,2012,2025,0.050254093732354614,0.8242411656048837,0.2659514398644834,0.2315788152733128,0.029436730803339754,0.26584337235470984,0.22190852625635235,0.32093693531886136,0.06154714850367024,0.785553965127233,TRUE,0.8636363636363636,2.8348314606741565,Qinghai,4,3,5,4,3,0.9897658389202042,0.9199376959992481,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,tetracyclines,P. aeruginosa | Meropenem,WastewaterHealthIndex,22,3,532,100,2,2012,2025,-0.04234895539243366,0.8515642629643546,0.127046866177301,0.5731558222741562,0.029436730803339754,0.26584337235470984,-0.3370091012196259,0.12510031480631711,0.25219137440260597,0.25752655696924126,TRUE,0.8181818181818182,3.6919999999999993,Qinghai,4,3,5,3,4,0.9897658389202042,0.9907825372674743,4,23,Too sparse,5,,,,NA
all_years,soil,sulfonamides,A. baumannii | Amikacin,sewage_pipe_length_2024,20,3,313,56,2,2006,2019,0.5674468155808285,0.009067050897225372,0.34285714285714286,0.13891001088101332,0.22138678024989444,0.059746349446122726,0.5516216055845504,0.011689585959119946,0.36541353383458647,0.11312213950560118,TRUE,1,0.21360580728040698,Henan,4,3,1,5,5,0.8679810523175701,0.8262958158777495,5,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Amikacin,urban_share_2024,18,3,122,45,2,2008,2020,0.33126934984520123,0.17932214439926777,0.4262125902992776,0.07778293683965698,0.01039862314664235,0.47547758284600455,0.28586171310629516,0.2501695935454805,0.15995872033023736,0.5260613631447347,TRUE,1,0.7535046728971965,Tianjin,4,3,5,4,4,0.9051250825112186,0.7578262301000481,3,23,Too sparse,5,,,,NA
sample_year_ge_2012,soil,tetracyclines,A. baumannii | Tigecycline,population_2024,18,3,158,35,2,2012,2022,0.27818053293500494,0.26368082979608704,0.09597523219814241,0.7048123642968973,0.21851554994711475,0.06945308002302826,-0.2988631004394663,0.22831310053283915,-0.03199174406604747,0.8997186782888815,TRUE,1,0.39056238238211727,Beijing,4,5,1,5,4,0.9897658389202042,0.9983183529452494,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,P. aeruginosa | Aztreonam,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.24871001031991744,0.31964521777772953,-0.19091847265221878,0.4479306707266414,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.25309930860862484,0.3108965519797838,TRUE,1,0.557053941908714,Liaoning,4,3,5,5,3,0.9293741904705439,0.9548392224163499,3,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,P. aeruginosa | Ceftazidime,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.22394220846233232,0.3716861637562173,-0.09184726522187822,0.717002841661774,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.170631181911806,0.49843995154827414,TRUE,1,0.5650921658986175,Liaoning,4,3,5,5,3,0.9595630073590773,0.9735149286785509,3,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,E. coli | Polymyxin B,WastewaterHealthIndex,18,3,122,45,2,2008,2020,0.22394220846233232,0.37168616375621755,0.13106295149638802,0.6041941281040614,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,-0.01964843912923827,0.938318413751288,TRUE,1,0.6497695852534563,Guangdong,4,3,5,5,3,0.9595630073590773,0.9595063759323308,3,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Cefotaxime,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.2218782249742002,0.3762254210655622,-0.19504643962848298,0.43798642970216684,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.15718751303390616,0.5333469585215653,TRUE,1,0.8447674418604654,Zhejiang,4,3,5,4,3,0.9595630073590773,0.9527513570413668,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,E. coli | Cefepime,total_aquatic_products_2024,18,3,122,45,2,2008,2020,0.21775025799793601,0.3853959643781135,0.29411764705882354,0.23614329729664107,0.01039862314664235,0.47547758284600455,-0.28586171310629516,0.2501695935454812,-0.2218782249742002,0.3762254210655622,TRUE,1,1.048578199052133,Tianjin,4,3,5,4,3,0.9595630073590773,0.8765075626352271,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,E. coli | Gentamicin,large_animals_year_end_2024,18,3,122,45,2,2008,2020,0.21568627450980393,0.3900270258208052,0.27554179566563464,0.26842513138906204,0.01039862314664235,0.47547758284600455,0.13312693498452013,0.5984607651208831,0.4262125902992776,0.07778293683965698,TRUE,1,0.6818181818181818,Zhejiang,4,3,5,5,3,0.9595630073590773,0.900578520216359,3,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,S. aureus | Chloramphenicol,WastewaterHealthIndex,18,3,122,45,2,2008,2020,0.1888544891640867,0.452945822378496,0.0608875128998968,0.8103299008966292,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,-0.3350575935722736,0.17409844639538388,TRUE,1,0.9596994535519128,Anhui,4,3,5,4,4,0.9640431604344515,0.9839482303587244,3,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Cefotetan,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.1826625386996904,0.4681613378933158,-0.07120743034055727,0.7788829476841139,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.15495876037262746,0.539239605412775,TRUE,1,0.6906779661016953,Hainan,4,3,5,5,2,0.9640431604344515,0.9770708545330872,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Cefoxitin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.1785345717234262,0.47844493292280343,-0.15789473684210525,0.5314832784708438,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.26446295103595086,0.28891754172231504,TRUE,1,0.7709537572254338,Hainan,4,3,5,4,3,0.9640431604344515,0.9595063759323308,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,E. coli | Ceftazidime,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.17440660474716202,0.4888387099593372,-0.08359133126934984,0.741577431572088,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.20992806017028254,0.403107179240606,TRUE,1,1.0236686390532546,Zhejiang,4,3,5,4,3,0.9640431604344515,0.9758047564714102,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,P. aeruginosa | Meropenem,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.16821465428276572,0.5046325110850315,0.005159958720330237,0.9837879533049654,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.2871902358906029,0.2478778568300799,TRUE,1,0.7047546012269943,Beijing,4,3,5,5,3,0.9640431604344515,0.9942586256446296,3,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,P. aeruginosa | Amikacin,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.15995872033023736,0.5260613631447351,-0.19091847265221878,0.4479306707266414,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.02895559450624587,0.909196641103775,TRUE,1,0.9080645161290323,Chongqing,4,3,5,4,3,0.9640431604344515,0.9548392224163499,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,S. aureus | Tetracycline,urban_share_2024,18,3,122,45,2,2008,2020,-0.15583075335397317,0.5369306230900768,-0.38080495356037153,0.11898433684768561,0.01039862314664235,0.47547758284600455,0.28586171310629516,0.2501695935454805,-0.13725490196078433,0.5870615369663569,TRUE,0.9444444444444444,1.015728476821192,Tianjin,4,3,5,4,3,0.9640431604344515,0.8195485972050001,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Imipenem,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.15170278637770898,0.5479006675946312,-0.1001031991744066,0.6926899392518375,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.29442164470799215,0.23563661728742588,TRUE,1,0.8095238095238096,Hainan,4,3,5,4,3,0.9653134901328956,0.9735149286785509,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,P. aeruginosa | Polymyxin B,urban_share_2024,18,3,122,45,2,2008,2020,0.12899896800825592,0.6099496263278285,0.36635706914344685,0.13483747906980886,0.01039862314664235,0.47547758284600455,0.28586171310629516,0.2501695935454805,0.32507739938080493,0.18808478142236898,TRUE,1,1.3940000000000008,Zhejiang,4,3,5,4,4,0.9839329370623344,0.8262958158777495,3,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Ceftazidime,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.1001031991744066,0.6926899392518375,0.0030959752321981426,0.9902723852270469,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.31818198796512837,0.19817313441742862,TRUE,0.8888888888888888,1.63659793814433,Tianjin,4,3,5,4,3,0.986382660126367,0.9952852689074415,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,E. coli | Ciprofloxacin,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.09184726522187822,0.717002841661774,-0.02786377708978328,0.9126078919940865,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.046535776885038,0.854516385444031,TRUE,0.8888888888888888,1.6671348314606742,Guangdong,4,3,5,4,3,0.986382660126367,0.9839482303587244,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,S. aureus | Ciprofloxacin,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.08152734778121776,0.7477594697936525,0.08771929824561403,0.7292587507339037,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.31023851256692003,0.21022975544028127,TRUE,0.8888888888888888,1.2705696202531647,Jiangsu,4,3,5,4,4,0.986382660126367,0.9735149286785509,3,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Ceftriaxone,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.07327141382868937,0.7726309674360763,-0.038183694530443756,0.8804304907652738,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.3037191703303498,0.22047519723652245,TRUE,0.8888888888888888,2.3045774647887325,Tianjin,4,3,5,4,3,0.986382660126367,0.9839482303587244,4,23,Too sparse,5,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Cefotaxime,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.0608875128998968,0.8103299008966282,-0.04437564499484004,0.8612061336731368,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.2737604766583085,0.2716575544056833,TRUE,0.8888888888888888,2.6631355932203395,Zhejiang,4,3,5,4,3,0.986382660126367,0.9839482303587244,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,diaminopyrimidines,P. aeruginosa | Levofloxacin,EconomicScaleIndex,17,3,110,36,2,2013,2020,-0.19607843137254904,0.4507049808818776,-0.16421568627450983,0.5288225629141267,0.013729131812061875,0.469747899159664,-0.047852796757736286,0.855286787055078,0.3828223740618903,0.12935342810317596,TRUE,1,0.7099999999999996,Liaoning,3,3,5,5,3,0.9897658389202042,0.9821372580715791,4,23,Too sparse,5,,,,NA
all_years,sludge,fluoroquinolones,E. coli | Meropenem,sewage_pipe_length_2024,16,3,149,31,2,2005,2017,0.5896458066912301,0.01621857147671127,0.43529411764705883,0.09195235850572929,0.06923543109736396,0.25696039035591295,0.5555707977618373,0.025461783832817764,0.6764705882352942,0.00400825239020936,TRUE,1,0.26435988110461783,Shanghai,3,2,4,5,5,0.8679810523175701,0.7578262301000481,4,23,Too sparse,5,,,,NA
all_years,sludge,fluoroquinolones,K. pneumoniae | Cefuroxime,sewage_disposal_capacity_2024,16,3,149,31,2,2005,2017,0.5289033994692692,0.03515968856487151,0.30588235294117644,0.2492542989289186,0.06923543109736396,0.25696039035591295,0.41334467353480697,0.11152120896786284,0.7764705882352941,4.043508405454691e-4,TRUE,1,0.26725447790201845,Shanghai,3,2,4,5,5,0.8679810523175701,0.8822875022054428,4,23,Too sparse,5,,,,NA
all_years,sludge,fluoroquinolones,E. coli | Imipenem,sewage_disposal_capacity_2024,16,3,149,31,2,2005,2017,0.5229773109598096,0.0376501312345086,0.2117647058823529,0.43108324723922153,0.06923543109736396,0.25696039035591295,0.41334467353480697,0.11152120896786284,0.7176470588235294,0.0017475350604702412,TRUE,1,0.2884678544314112,Shanghai,3,2,4,5,5,0.8679810523175701,0.9527513570413668,4,23,Too sparse,5,,,,NA
all_years,sludge,fluoroquinolones,K. pneumoniae | Cefotaxime,EconomicScaleIndex,16,3,149,31,2,2005,2017,0.48445773564832223,0.05720893032264829,0.19117647058823528,0.47816401281702814,0.06923543109736396,0.25696039035591295,0.4447838054515712,0.08430108728541173,0.8256072875316275,8.183684554804908e-5,TRUE,1,0.34652394065652337,Shanghai,3,2,4,5,5,0.8679810523175701,0.9595063759323308,4,23,Too sparse,5,,,,NA
all_years,sludge,fluoroquinolones,P. aeruginosa | Polymyxin B,urban_share_2024,16,3,149,31,2,2005,2017,0.47853164713886265,0.060779712705402146,0.7117647058823529,0.0019840432477699634,0.06923543109736396,0.25696039035591295,0.39408488587906326,0.13094775073762935,0.3235294117647059,0.22157412500124293,TRUE,1,0.4195651446127384,Heilongjiang,3,2,4,5,5,0.8679810523175701,0.3337694779208819,4,23,Too sparse,5,,,,NA
all_years,sludge,fluoroquinolones,E. coli | Ertapenem,sewage_pipe_length_2024,16,3,149,31,2,2005,2017,0.44149359395474014,0.08690013393643876,0.24411764705882352,0.36221349614195,0.06923543109736396,0.25696039035591295,0.5555707977618373,0.025461783832817764,0.43529411764705883,0.09195235850572929,TRUE,1,0.3223464254536192,Jiangsu,3,2,4,5,5,0.8679979334927216,0.9328706079882296,4,23,Too sparse,5,,,,NA
all_years,sludge,fluoroquinolones,E. coli | Tobramycin,milk_output_2024,16,3,149,31,2,2005,2017,-0.3585283548223057,0.17268273694026204,-0.3529411764705882,0.17995865788498142,0.06923543109736396,0.25696039035591295,-0.3022305139824395,0.2552382704186771,0.6794117647058824,0.00379343266915975,TRUE,1,0.3720305465813916,Jiangsu,3,2,4,5,5,0.9051250825112186,0.8542273220336912,4,23,Too sparse,5,,,,NA
all_years,sludge,fluoroquinolones,E. coli | Ampicillin,grp_per_capita_2024,16,3,149,31,2,2005,2017,-0.33482400078446733,0.20492936135315565,-0.3382352941176471,0.20006555877868937,0.06923543109736396,0.25696039035591295,0.4933468684125115,0.052146211631197946,-0.7617647058823529,6.053428380705901e-4,TRUE,1,0.4295548059757876,Gansu,3,2,4,5,5,0.9093446062785512,0.8676945888974847,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sludge,fluoroquinolones,K. pneumoniae | Ceftazidime,sewage_disposal_capacity_2024,15,3,107,22,2,2012,2017,0.6757030970216692,0.0056938460905287605,0.40714285714285703,0.1320126637798538,0.10733147527766454,0.20530555555555607,0.5549774770204643,0.03176006340336768,0.7678571428571429,8.293296291369939e-4,TRUE,1,0.29700194697162935,Shanghai,3,2,4,5,5,0.8944739917863511,0.8958519845862993,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sludge,fluoroquinolones,K. pneumoniae | Amikacin,grp_per_capita_2024,15,3,107,22,2,2012,2017,0.6522787229915847,0.008402079749389871,0.3928571428571428,0.14746665531132613,0.10733147527766454,0.20530555555555607,0.47929873015403734,0.07064113310210575,0.7714285714285715,7.568751073803456e-4,TRUE,1,0.2352807763456708,Shanghai,3,2,4,5,5,0.8944739917863511,0.8958519845862993,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sludge,fluoroquinolones,K. pneumoniae | Cefepime,sewage_disposal_capacity_2024,15,3,107,22,2,2012,2017,0.6324580988122824,0.011403860078074759,0.4857142857142856,0.06642631232518965,0.10733147527766454,0.20530555555555607,0.5549774770204643,0.03176006340336768,0.7357142857142858,0.0017698686421442707,TRUE,1,0.25305092403177365,Shanghai,3,2,4,5,5,0.8944739917863511,0.8129156205499035,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sludge,fluoroquinolones,K. pneumoniae | Cefazolin,sewage_disposal_capacity_2024,15,3,107,22,2,2012,2017,0.6252505991107179,0.012681130249650688,0.4392857142857142,0.10136057119347243,0.10733147527766454,0.20530555555555607,0.5549774770204643,0.03176006340336768,0.75,0.0012808984509355334,TRUE,1,0.30986284651041257,Shanghai,3,2,4,5,5,0.9259884314288425,0.8792465711429085,4,23,Too sparse,5,,,,NA
sample_year_ge_2012,sludge,fluoroquinolones,K. pneumoniae | Ceftriaxone,sewage_disposal_capacity_2024,15,3,107,22,2,2012,2017,0.6126374746329801,0.015180552052828014,0.38928571428571423,0.15151193679039388,0.10733147527766454,0.20530555555555607,0.5549774770204643,0.03176006340336768,0.7892857142857143,4.673267561781756e-4,TRUE,1,0.3152107089327436,Shanghai,3,2,4,5,5,0.9259884314288425,0.8958519845862993,4,23,Too sparse,5,,,,NA
